"id","code","name","miningSiteId","startPoint","endPoint","distance","roadCondition","maxSpeed","gradient","isActive","lastMaintenance","createdAt","updatedAt"
"cmifyiuvn02ss2o7gmi6kfdk8","ROAD-0014","Road Segment 14","cmifyit2a00h22o7gp0b0s0te","Point-N","Point-O",3.999881751503551,"EXCELLENT",49,2.065490556453939,true,"2025-11-03T12:04:31.550Z","2025-11-26T12:04:31.572Z","2025-11-26T12:04:31.572Z"
"cmifyiuvp02su2o7ga52cf66m","ROAD-0015","Road Segment 15","cmifyit2b00h32o7g275p8h3i","Point-O","Point-P",2.574200204685368,"EXCELLENT",23,-2.956069038599339,true,"2025-11-25T12:04:31.550Z","2025-11-26T12:04:31.573Z","2025-11-26T12:04:31.573Z"
"cmifyiuvq02sw2o7gpy0ug7bf","ROAD-0016","Road Segment 16","cmifyit2d00h42o7gihng5lzo","Point-P","Point-Q",0.5946108420014379,"GOOD",41,0.0359810206942246,true,"2025-10-25T12:04:31.550Z","2025-11-26T12:04:31.574Z","2025-11-26T12:04:31.574Z"
"cmifyiuvr02sy2o7gs609iqon","ROAD-0017","Road Segment 17","cmifyit2e00h52o7gb7y04i5h","Point-Q","Point-R",0.7473881604400816,"POOR",43,-1.124616732156562,true,"2025-10-16T12:04:31.550Z","2025-11-26T12:04:31.576Z","2025-11-26T12:04:31.576Z"
"cmifyiuvs02t02o7gk3nyzitz","ROAD-0018","Road Segment 18","cmifyit2f00h62o7g0h1wwvhe","Point-R","Point-S",3.065208768781993,"GOOD",26,4.651116908955785,true,,"2025-11-26T12:04:31.577Z","2025-11-26T12:04:31.577Z"
"cmifyiuvu02t22o7gwzga2u6h","ROAD-0019","Road Segment 19","cmifyit2g00h72o7gtc7j1h7o","Point-S","Point-T",3.255869207485212,"POOR",30,-3.158628572927005,true,"2025-11-02T12:04:31.550Z","2025-11-26T12:04:31.578Z","2025-11-26T12:04:31.578Z"
"cmifyiuvv02t42o7gdnkdpbwu","ROAD-0020","Road Segment 20","cmifyit2h00h82o7gfbb1zf1j","Point-T","Point-U",1.424072322481398,"EXCELLENT",22,-4.09793876157697,true,"2025-11-26T12:04:31.550Z","2025-11-26T12:04:31.579Z","2025-11-26T12:04:31.579Z"
"cmifyiuvw02t62o7gft0drdbc","ROAD-0021","Road Segment 21","cmifyit2i00h92o7gled0mdpu","Point-U","Point-V",2.283221481276776,"EXCELLENT",47,8.774945778284224,true,"2025-11-02T12:04:31.550Z","2025-11-26T12:04:31.580Z","2025-11-26T12:04:31.580Z"
"cmifyiuvx02t82o7g2wjce8am","ROAD-0022","Road Segment 22","cmifyit2j00ha2o7gqqjm0ikc","Point-V","Point-W",3.61647988578132,"EXCELLENT",32,5.555538469160478,false,,"2025-11-26T12:04:31.582Z","2025-11-26T12:04:31.582Z"
"cmifyiuvz02ta2o7guuw2jzsy","ROAD-0023","Road Segment 23","cmifyit2k00hb2o7gzkey8bw6","Point-W","Point-X",0.6865948892664381,"FAIR",34,3.408976116378145,true,"2025-10-08T12:04:31.550Z","2025-11-26T12:04:31.583Z","2025-11-26T12:04:31.583Z"
"cmifyiuw002tc2o7gh7vsoyga","ROAD-0024","Road Segment 24","cmifyit2l00hc2o7gn4dctx80","Point-X","Point-Y",4.408392468848239,"POOR",47,5.993065377544829,true,,"2025-11-26T12:04:31.584Z","2025-11-26T12:04:31.584Z"
"cmifyiuw102te2o7g6vhf5ut7","ROAD-0025","Road Segment 25","cmifyit2m00hd2o7gmt9u366j","Point-Y","Point-Z",0.8977504762838712,"GOOD",32,2.602924799659753,true,"2025-11-13T12:04:31.550Z","2025-11-26T12:04:31.586Z","2025-11-26T12:04:31.586Z"
"cmifyiuw302tg2o7glf2r91je","ROAD-0026","Road Segment 26","cmifyit2n00he2o7g6k93du1u","Point-Z","Point-[",2.753877332643857,"GOOD",43,8.421520733302605,true,"2025-11-17T12:04:31.550Z","2025-11-26T12:04:31.587Z","2025-11-26T12:04:31.587Z"
"cmifyiuw402ti2o7g8pebwzta","ROAD-0027","Road Segment 27","cmifyit2o00hf2o7gb5oovb2o","Point-A","Point-B",0.8318802221173575,"GOOD",32,-0.7059043279005106,true,"2025-10-19T12:04:31.550Z","2025-11-26T12:04:31.589Z","2025-11-26T12:04:31.589Z"
"cmifyiuw502tk2o7gg1mbds64","ROAD-0028","Road Segment 28","cmifyit2p00hg2o7gpwr99k10","Point-B","Point-C",0.871775722840407,"GOOD",29,2.506054058920393,true,"2025-11-03T12:04:31.550Z","2025-11-26T12:04:31.590Z","2025-11-26T12:04:31.590Z"
"cmifyiuw702tm2o7gf09mp7sm","ROAD-0029","Road Segment 29","cmifyit2q00hh2o7ghsmh0x3d","Point-C","Point-D",3.740727815706006,"POOR",40,-4.964538738139764,true,,"2025-11-26T12:04:31.591Z","2025-11-26T12:04:31.591Z"
"cmifyiuw802to2o7gpv28eepo","ROAD-0030","Road Segment 30","cmifyit2r00hi2o7g7wrkxu57","Point-D","Point-E",2.967396147521248,"GOOD",49,1.449237102810531,true,,"2025-11-26T12:04:31.592Z","2025-11-26T12:04:31.592Z"
"cmifyiuw902tq2o7g7jpmwq6i","ROAD-0031","Road Segment 31","cmifyit2s00hj2o7g52ng9c7a","Point-E","Point-F",2.888997602788234,"EXCELLENT",46,1.434359368132073,true,"2025-10-30T12:04:31.550Z","2025-11-26T12:04:31.593Z","2025-11-26T12:04:31.593Z"
"cmifyiuwa02ts2o7g8emnz2u6","ROAD-0032","Road Segment 32","cmifyit2u00hk2o7gneh5k5br","Point-F","Point-G",2.509229343918717,"FAIR",32,4.391939741385308,true,"2025-11-15T12:04:31.550Z","2025-11-26T12:04:31.595Z","2025-11-26T12:04:31.595Z"
"cmifyiuwc02tu2o7gilwf0b9t","ROAD-0033","Road Segment 33","cmifyit2v00hl2o7gcme0wi08","Point-G","Point-H",1.521194009595508,"FAIR",49,-2.49795066507931,true,"2025-10-21T12:04:31.550Z","2025-11-26T12:04:31.596Z","2025-11-26T12:04:31.596Z"
"cmifyiuwd02tw2o7g39f4pt1q","ROAD-0034","Road Segment 34","cmifyit2w00hm2o7gjt75x2pf","Point-H","Point-I",2.691588766957116,"EXCELLENT",45,9.812451110258353,true,"2025-10-04T12:04:31.550Z","2025-11-26T12:04:31.597Z","2025-11-26T12:04:31.597Z"
"cmifyiuwe02ty2o7g14xqwu2z","ROAD-0035","Road Segment 35","cmifyit2x00hn2o7gnvitw2xi","Point-I","Point-J",4.783018345346766,"FAIR",49,6.698435913131439,true,"2025-11-13T12:04:31.550Z","2025-11-26T12:04:31.598Z","2025-11-26T12:04:31.598Z"
"cmifyiuwf02u02o7gtagzx4c7","ROAD-0036","Road Segment 36","cmifyit2y00ho2o7gaws5nrn1","Point-J","Point-K",1.670044782459204,"FAIR",35,1.767192684280135,true,,"2025-11-26T12:04:31.600Z","2025-11-26T12:04:31.600Z"
"cmifyiuwg02u22o7gojmdi6ig","ROAD-0037","Road Segment 37","cmifyit2z00hp2o7glhq3h6yx","Point-K","Point-L",2.890670748777934,"EXCELLENT",43,0.03478280374171305,true,,"2025-11-26T12:04:31.601Z","2025-11-26T12:04:31.601Z"
"cmifyiuwi02u42o7gcf1ifzqk","ROAD-0038","Road Segment 38","cmifyit3000hq2o7grq5wscr4","Point-L","Point-M",1.291451215060375,"EXCELLENT",49,-2.481123334089093,true,"2025-10-27T12:04:31.550Z","2025-11-26T12:04:31.602Z","2025-11-26T12:04:31.602Z"
"cmifyiuwj02u62o7gwr5ayj2g","ROAD-0039","Road Segment 39","cmifyit3100hr2o7g8lcjcixn","Point-M","Point-N",1.042106211734288,"EXCELLENT",25,3.337519014712578,true,,"2025-11-26T12:04:31.603Z","2025-11-26T12:04:31.603Z"
"cmifyiuwk02u82o7g0kigsogi","ROAD-0040","Road Segment 40","cmifyit3200hs2o7gejl8ssw2","Point-N","Point-O",1.934272380165353,"POOR",49,2.81205806357968,true,"2025-10-27T12:04:31.550Z","2025-11-26T12:04:31.605Z","2025-11-26T12:04:31.605Z"
"cmifyiuwm02ua2o7g0euwb71s","ROAD-0041","Road Segment 41","cmifyit3300ht2o7gz67zynuq","Point-O","Point-P",3.501470600265766,"GOOD",27,3.45183289129332,true,"2025-10-05T12:04:31.550Z","2025-11-26T12:04:31.606Z","2025-11-26T12:04:31.606Z"
"cmifyiuwn02uc2o7g3mma6fqq","ROAD-0042","Road Segment 42","cmifyit3500hu2o7gmmutbahh","Point-P","Point-Q",2.194334485128812,"GOOD",43,5.816181469676877,true,"2025-11-07T12:04:31.550Z","2025-11-26T12:04:31.607Z","2025-11-26T12:04:31.607Z"
"cmifyiuwo02ue2o7grkd5ash7","ROAD-0043","Road Segment 43","cmifyit3600hv2o7gx6hag8ee","Point-Q","Point-R",3.272068107816644,"EXCELLENT",40,-4.333300111973093,true,,"2025-11-26T12:04:31.608Z","2025-11-26T12:04:31.608Z"
"cmifyiuwp02ug2o7gtnfuj5rb","ROAD-0044","Road Segment 44","cmifyit3700hw2o7g35z9u7hf","Point-R","Point-S",3.735841047567201,"EXCELLENT",38,6.11606667588174,true,"2025-10-31T12:04:31.550Z","2025-11-26T12:04:31.610Z","2025-11-26T12:04:31.610Z"
"cmifyiuwq02ui2o7gt831etqa","ROAD-0045","Road Segment 45","cmifyit3800hx2o7gfqezf8z9","Point-S","Point-T",1.539536588834741,"EXCELLENT",28,0.1012662648553251,true,,"2025-11-26T12:04:31.611Z","2025-11-26T12:04:31.611Z"
"cmifyiuws02uk2o7gthowg1ag","ROAD-0046","Road Segment 46","cmifyit3900hy2o7gr17vpu81","Point-T","Point-U",4.012578516336287,"GOOD",21,-0.1922386647962693,true,"2025-11-05T12:04:31.550Z","2025-11-26T12:04:31.612Z","2025-11-26T12:04:31.612Z"
"cmifyiuwu02um2o7g0l2bbprt","ROAD-0047","Road Segment 47","cmifyit3b00hz2o7g1tdrozmm","Point-U","Point-V",2.943430823294124,"EXCELLENT",25,9.450016571383356,true,"2025-10-21T12:04:31.550Z","2025-11-26T12:04:31.614Z","2025-11-26T12:04:31.614Z"
"cmifyiuwv02uo2o7gl1pevucu","ROAD-0048","Road Segment 48","cmifyit3c00i02o7goiflyo2x","Point-V","Point-W",4.83053463048649,"POOR",32,9.983027673126738,true,"2025-11-01T12:04:31.550Z","2025-11-26T12:04:31.615Z","2025-11-26T12:04:31.615Z"
"cmifyiuww02uq2o7gxs9x8a9g","ROAD-0049","Road Segment 49","cmifyit3d00i12o7glf6lggeg","Point-W","Point-X",0.6791507684521675,"EXCELLENT",26,-3.947493850385375,true,"2025-10-11T12:04:31.550Z","2025-11-26T12:04:31.617Z","2025-11-26T12:04:31.617Z"
"cmifyiuwx02us2o7gfx5uo3nv","ROAD-0050","Road Segment 50","cmifyit3e00i22o7gwtbgx71g","Point-X","Point-Y",0.5740316778325213,"GOOD",25,9.757477686558692,true,"2025-10-18T12:04:31.550Z","2025-11-26T12:04:31.618Z","2025-11-26T12:04:31.618Z"
"cmifyiuwz02uu2o7g540s4xw4","ROAD-0051","Road Segment 51","cmifyit3g00i32o7g8ftkfcr1","Point-Y","Point-Z",0.7794836588747126,"FAIR",30,-0.8476693037567085,true,,"2025-11-26T12:04:31.619Z","2025-11-26T12:04:31.619Z"
"cmifyiux002uw2o7gs6eoy2v9","ROAD-0052","Road Segment 52","cmifyit3h00i42o7gu5w07ltu","Point-Z","Point-[",1.441320429861454,"POOR",24,-1.716039418580795,true,,"2025-11-26T12:04:31.620Z","2025-11-26T12:04:31.620Z"
"cmifyiux202uy2o7ghhsh767l","ROAD-0053","Road Segment 53","cmifyit3i00i52o7gdm1mb5so","Point-A","Point-B",3.87572625760523,"GOOD",47,6.098644935284881,true,"2025-10-25T12:04:31.550Z","2025-11-26T12:04:31.622Z","2025-11-26T12:04:31.622Z"
"cmifyiux302v02o7gto9xiddu","ROAD-0054","Road Segment 54","cmifyit3j00i62o7g6wkc5pwe","Point-B","Point-C",4.7256913504252,"POOR",33,0.6055983902801483,true,"2025-10-04T12:04:31.550Z","2025-11-26T12:04:31.623Z","2025-11-26T12:04:31.623Z"
"cmifyiux402v22o7gjlpftbcq","ROAD-0055","Road Segment 55","cmifyit3k00i72o7g1ikjun0k","Point-C","Point-D",1.980904642758495,"FAIR",30,9.50939179373909,true,"2025-10-04T12:04:31.550Z","2025-11-26T12:04:31.624Z","2025-11-26T12:04:31.624Z"
"cmifyiux502v42o7grsk3pwsw","ROAD-0056","Road Segment 56","cmifyit3l00i82o7gtsgwziae","Point-D","Point-E",4.687017176050329,"GOOD",40,3.877264920605947,true,"2025-10-20T12:04:31.550Z","2025-11-26T12:04:31.626Z","2025-11-26T12:04:31.626Z"
"cmifyiux602v62o7ggjzlpvnd","ROAD-0057","Road Segment 57","cmifyit3m00i92o7gvmt9dpgn","Point-E","Point-F",1.799111571301256,"EXCELLENT",46,-1.015539900344231,true,"2025-10-21T12:04:31.550Z","2025-11-26T12:04:31.627Z","2025-11-26T12:04:31.627Z"
"cmifyiux802v82o7g8vmtugbt","ROAD-0058","Road Segment 58","cmifyit3n00ia2o7gaemtupy8","Point-F","Point-G",2.741245415539561,"GOOD",28,5.718322971487703,true,"2025-10-04T12:04:31.550Z","2025-11-26T12:04:31.628Z","2025-11-26T12:04:31.628Z"
"cmifyiux902va2o7gyjgrmvlz","ROAD-0059","Road Segment 59","cmifyit3p00ib2o7gd6ydfnu8","Point-G","Point-H",1.002715267980768,"GOOD",31,8.147800548437448,true,,"2025-11-26T12:04:31.629Z","2025-11-26T12:04:31.629Z"
"cmifyiuxa02vc2o7g2nqdw972","ROAD-0060","Road Segment 60","cmifyit3q00ic2o7gtflia46p","Point-H","Point-I",3.349927736959826,"GOOD",23,0.01673958994166647,true,"2025-10-14T12:04:31.550Z","2025-11-26T12:04:31.630Z","2025-11-26T12:04:31.630Z"
"cmifyiuxb02ve2o7g7uzd0ozx","ROAD-0061","Road Segment 61","cmifyit3s00id2o7g2cufho59","Point-I","Point-J",1.624734107498933,"GOOD",26,2.484225331283727,true,"2025-11-01T12:04:31.550Z","2025-11-26T12:04:31.632Z","2025-11-26T12:04:31.632Z"
"cmifyiuxc02vg2o7g5z7324vl","ROAD-0062","Road Segment 62","cmifyit3t00ie2o7g14ohalwf","Point-J","Point-K",3.932818281462367,"EXCELLENT",20,1.243237285979458,true,"2025-10-23T12:04:31.550Z","2025-11-26T12:04:31.633Z","2025-11-26T12:04:31.633Z"
"cmifyiuxe02vi2o7g2s20ijsi","ROAD-0063","Road Segment 63","cmifyit3u00if2o7gwyaqdyp9","Point-K","Point-L",2.090666506478449,"EXCELLENT",30,-4.559339183494649,true,"2025-11-24T12:04:31.550Z","2025-11-26T12:04:31.634Z","2025-11-26T12:04:31.634Z"
"cmifyiuxf02vk2o7gnl48xutj","ROAD-0064","Road Segment 64","cmifyit3v00ig2o7gg5cxvjsh","Point-L","Point-M",3.082361721990562,"EXCELLENT",33,3.747861276490889,true,"2025-11-04T12:04:31.550Z","2025-11-26T12:04:31.635Z","2025-11-26T12:04:31.635Z"
"cmifyiuxg02vm2o7gjndxfao8","ROAD-0065","Road Segment 65","cmifyit3w00ih2o7g7fazpkfk","Point-M","Point-N",2.638442012078996,"FAIR",39,-1.116459383009747,true,"2025-11-01T12:04:31.550Z","2025-11-26T12:04:31.636Z","2025-11-26T12:04:31.636Z"
"cmifyiuxh02vo2o7gywxyg157","ROAD-0066","Road Segment 66","cmifyit3x00ii2o7gye4cyvbf","Point-N","Point-O",3.299107484553596,"EXCELLENT",43,7.737843216591534,true,,"2025-11-26T12:04:31.638Z","2025-11-26T12:04:31.638Z"
"cmifyiuxj02vq2o7gwafrg9xn","ROAD-0067","Road Segment 67","cmifyit3y00ij2o7gcq657djj","Point-O","Point-P",4.94588289365702,"EXCELLENT",26,-4.970162857936323,true,,"2025-11-26T12:04:31.639Z","2025-11-26T12:04:31.639Z"
"cmifyiuxk02vs2o7g37xiqaa4","ROAD-0068","Road Segment 68","cmifyit4000ik2o7g3xjct5h4","Point-P","Point-Q",4.566280852659538,"EXCELLENT",32,1.8996380145517,true,"2025-10-09T12:04:31.550Z","2025-11-26T12:04:31.640Z","2025-11-26T12:04:31.640Z"
"cmifyiuxl02vu2o7gxynya1ka","ROAD-0069","Road Segment 69","cmifyit4100il2o7gbnabu4sw","Point-Q","Point-R",3.547014413254625,"EXCELLENT",24,-3.866469496207963,true,"2025-11-21T12:04:31.550Z","2025-11-26T12:04:31.642Z","2025-11-26T12:04:31.642Z"
"cmifyiuxm02vw2o7gc7vwbsxc","ROAD-0070","Road Segment 70","cmifyit4200im2o7g7mfy83mh","Point-R","Point-S",1.395632496875652,"FAIR",44,3.125183476794732,true,"2025-10-03T12:04:31.550Z","2025-11-26T12:04:31.643Z","2025-11-26T12:04:31.643Z"
"cmifyiuxn02vy2o7g1j9hmmha","ROAD-0071","Road Segment 71","cmifyit4300in2o7gmuuve8i7","Point-S","Point-T",2.158701173668069,"EXCELLENT",45,4.510570044990217,true,"2025-10-16T12:04:31.550Z","2025-11-26T12:04:31.644Z","2025-11-26T12:04:31.644Z"
"cmifyiuxp02w02o7gnbbulhvm","ROAD-0072","Road Segment 72","cmifyit4400io2o7ge0kdq8f2","Point-T","Point-U",1.141310466503453,"FAIR",46,5.215718491160692,true,"2025-11-18T12:04:31.550Z","2025-11-26T12:04:31.645Z","2025-11-26T12:04:31.645Z"
"cmifyiuxq02w22o7gju84i27g","ROAD-0073","Road Segment 73","cmifyit4500ip2o7gmxmlwdl0","Point-U","Point-V",4.443213504074381,"GOOD",24,-4.067066329797461,true,,"2025-11-26T12:04:31.646Z","2025-11-26T12:04:31.646Z"
"cmifyiuxr02w42o7gnhwsrgif","ROAD-0074","Road Segment 74","cmifyit4600iq2o7guydcooc8","Point-V","Point-W",2.078918495124864,"EXCELLENT",26,7.780809596624442,true,"2025-11-22T12:04:31.550Z","2025-11-26T12:04:31.647Z","2025-11-26T12:04:31.647Z"
"cmifyiuxs02w62o7gmr9j9ytn","ROAD-0075","Road Segment 75","cmifyit4800ir2o7gs2f63l9q","Point-W","Point-X",4.440769172326359,"GOOD",32,8.6374769746082,true,"2025-10-31T12:04:31.550Z","2025-11-26T12:04:31.649Z","2025-11-26T12:04:31.649Z"
"cmifyiuxu02w82o7gdrvijfww","ROAD-0076","Road Segment 76","cmifyit4900is2o7ggjdud5q0","Point-X","Point-Y",0.8852923918728469,"GOOD",39,3.469202557210025,true,"2025-11-14T12:04:31.550Z","2025-11-26T12:04:31.650Z","2025-11-26T12:04:31.650Z"
"cmifyiuxv02wa2o7gwz38fpl0","ROAD-0077","Road Segment 77","cmifyit4a00it2o7g04r50hlf","Point-Y","Point-Z",4.28751539601648,"FAIR",49,2.043788779347622,true,"2025-10-07T12:04:31.550Z","2025-11-26T12:04:31.651Z","2025-11-26T12:04:31.651Z"
"cmifyiuxw02wc2o7ghu54o8vd","ROAD-0078","Road Segment 78","cmifyit4b00iu2o7gy1h0p6pj","Point-Z","Point-[",4.523258588713682,"GOOD",21,-4.377129489583651,true,,"2025-11-26T12:04:31.652Z","2025-11-26T12:04:31.652Z"
"cmifyiuxx02we2o7gjimpt6rz","ROAD-0079","Road Segment 79","cmifyit4c00iv2o7gg4gx2jyp","Point-A","Point-B",1.58960059673175,"FAIR",36,4.939482687208997,true,"2025-10-05T12:04:31.550Z","2025-11-26T12:04:31.654Z","2025-11-26T12:04:31.654Z"
"cmifyiuxz02wg2o7ghcto5vag","ROAD-0080","Road Segment 80","cmifyit4d00iw2o7gv1mr7rcy","Point-B","Point-C",3.314195450683334,"FAIR",21,9.577842515250902,true,"2025-09-29T12:04:31.550Z","2025-11-26T12:04:31.655Z","2025-11-26T12:04:31.655Z"
"cmifyiuy002wi2o7gbglvg44u","ROAD-0081","Road Segment 81","cmifyit4e00ix2o7gcinp8nke","Point-C","Point-D",3.444652330106332,"POOR",47,5.908139327946207,true,"2025-10-18T12:04:31.550Z","2025-11-26T12:04:31.657Z","2025-11-26T12:04:31.657Z"
"cmifyiuy202wk2o7g64i85ub9","ROAD-0082","Road Segment 82","cmifyit4f00iy2o7gnh654v1z","Point-D","Point-E",2.810336582562591,"FAIR",41,5.966343333391109,true,,"2025-11-26T12:04:31.658Z","2025-11-26T12:04:31.658Z"
"cmifyiuy302wm2o7g4bfgqu3n","ROAD-0083","Road Segment 83","cmifyit4g00iz2o7gvvjyqvzc","Point-E","Point-F",4.61169186031707,"GOOD",42,3.15740102932628,true,"2025-11-26T12:04:31.550Z","2025-11-26T12:04:31.659Z","2025-11-26T12:04:31.659Z"
"cmifyiuy402wo2o7g3ub0jva6","ROAD-0084","Road Segment 84","cmifyit4i00j02o7g4gnv5f5c","Point-F","Point-G",4.114930282654933,"POOR",47,9.70987073144298,true,,"2025-11-26T12:04:31.661Z","2025-11-26T12:04:31.661Z"
"cmifyiuy502wq2o7g1v3m6fhj","ROAD-0085","Road Segment 85","cmifyit4j00j12o7g4fy286g0","Point-G","Point-H",3.554359588394091,"POOR",47,-4.377112139396041,true,,"2025-11-26T12:04:31.662Z","2025-11-26T12:04:31.662Z"
"cmifyiuy702ws2o7gov475682","ROAD-0086","Road Segment 86","cmifyit4k00j22o7gvd68jgi7","Point-H","Point-I",3.720155310548368,"EXCELLENT",38,-0.1127578858515221,true,"2025-11-16T12:04:31.550Z","2025-11-26T12:04:31.663Z","2025-11-26T12:04:31.663Z"
"cmifyiuy802wu2o7g3g5a1kt3","ROAD-0087","Road Segment 87","cmifyit4l00j32o7g584g42hv","Point-I","Point-J",3.245613823703672,"EXCELLENT",38,-0.741718106546589,true,,"2025-11-26T12:04:31.664Z","2025-11-26T12:04:31.664Z"
"cmifyiuy902ww2o7gpseu550v","ROAD-0088","Road Segment 88","cmifyit4m00j42o7gjcnwv96d","Point-J","Point-K",1.509744960474106,"GOOD",23,4.069473142667032,true,"2025-11-01T12:04:31.550Z","2025-11-26T12:04:31.665Z","2025-11-26T12:04:31.665Z"
"cmifyiuya02wy2o7gfy2gpcb5","ROAD-0089","Road Segment 89","cmifyit4n00j52o7g1q3adyt4","Point-K","Point-L",1.81326390518916,"POOR",20,-0.3114386613957612,true,"2025-11-18T12:04:31.550Z","2025-11-26T12:04:31.667Z","2025-11-26T12:04:31.667Z"
"cmifyiuyb02x02o7g2s37up0t","ROAD-0090","Road Segment 90","cmifyit4p00j62o7ggbkcyvni","Point-L","Point-M",2.119992080282448,"POOR",25,7.786498431813486,true,,"2025-11-26T12:04:31.668Z","2025-11-26T12:04:31.668Z"
"cmifyiuyc02x22o7ghlp9nnn4","ROAD-0091","Road Segment 91","cmifyit4q00j72o7gh4ky2kwz","Point-M","Point-N",0.5460418635429548,"EXCELLENT",43,3.601392716860683,false,"2025-10-05T12:04:31.550Z","2025-11-26T12:04:31.669Z","2025-11-26T12:04:31.669Z"
"cmifyiuye02x42o7gcnjk84em","ROAD-0092","Road Segment 92","cmifyit4r00j82o7gstdj8e4c","Point-N","Point-O",2.173871711795523,"FAIR",42,-3.22271564906679,true,"2025-11-13T12:04:31.550Z","2025-11-26T12:04:31.670Z","2025-11-26T12:04:31.670Z"
"cmifyiuyg02x62o7gud3vaqjq","ROAD-0093","Road Segment 93","cmifyit4s00j92o7gqi1eoi0w","Point-O","Point-P",0.5786391748738542,"FAIR",30,-4.846635233692025,true,,"2025-11-26T12:04:31.672Z","2025-11-26T12:04:31.672Z"
"cmifyiuyh02x82o7g644vx7in","ROAD-0094","Road Segment 94","cmifyit4t00ja2o7ghypzreuc","Point-P","Point-Q",2.29416166378491,"POOR",20,7.553194296306398,true,"2025-10-15T12:04:31.550Z","2025-11-26T12:04:31.673Z","2025-11-26T12:04:31.673Z"
