"id","incidentNumber","incidentDate","reportDate","location","miningSiteCode","truckId","excavatorId","reportedById","operatorId","incidentType","severity","description","rootCause","injuries","fatalities","equipmentDamage","productionLoss","estimatedCost","downtimeHours","status","actionTaken","preventiveMeasure","photos","documents","remarks","createdAt","updatedAt"
"cmifyj3z60e6y2o7ga8u25lkt","INC-000011","2025-11-23T12:04:43.339Z","2025-11-24T04:36:56.285Z","Location-28","SITE-0060",,,"cmifyisim000h2o7ghh9vrazl",,"SAFETY_VIOLATION","HIGH","Incident 11 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",1640.693234664426,237041528.8900856,8.978988342214858,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.363Z","2025-11-26T12:04:43.363Z"
"cmifyj3z80e702o7gji1xi8dj","INC-000012","2025-06-02T12:04:43.339Z","2025-06-03T03:17:29.679Z","Location-34","SITE-0121","cmifyivzq04go2o7gn5yls4pg",,"cmifyisih000d2o7g3hu555v2","cmifyivh203q02o7gjznq06cu","EQUIPMENT_FAILURE","LOW","Incident 12 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,9403405.5935912,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.364Z","2025-11-26T12:04:43.364Z"
"cmifyj3za0e722o7g7on9urb7","INC-000013","2025-06-20T12:04:43.339Z","2025-06-21T08:17:14.610Z","Location-39","SITE-0153","cmifyivzs04gq2o7gfhrscjwl",,"cmifyisjg00142o7g18l6bj5d","cmifyivh403q22o7go9fqekkt","SPILL","HIGH","Incident 13 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",1719.85078962815,239197369.0583574,18.2820408172032,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.366Z","2025-11-26T12:04:43.366Z"
"cmifyj3zb0e742o7gmq6hgdfa","INC-000014","2025-09-06T12:04:43.339Z","2025-09-07T00:33:26.269Z","Location-10","SITE-0012",,,"cmifyisj5000w2o7gmy5ml8lx",,"ACCIDENT","HIGH","Incident 14 - SAFETY_VIOLATION","Root cause analysis completed",1,0,"Equipment damage reported",3800.229221315897,192441843.5052774,16.38646846302992,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.368Z","2025-11-26T12:04:43.368Z"
"cmifyj3zd0e762o7gonnw9frg","INC-000015","2025-05-31T12:04:43.339Z","2025-06-01T11:23:29.083Z","Location-26","SITE-0407",,,"cmifyisis000m2o7g500r7bb4",,"NEAR_MISS","MEDIUM","Incident 15 - SAFETY_VIOLATION","Root cause analysis completed",0,0,"Equipment damage reported",4688.906810741844,13097262.76778071,12.44586868961246,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.369Z","2025-11-26T12:04:43.369Z"
"cmifyj3zf0e782o7gmfy1e26s","INC-000016","2025-11-01T12:04:43.339Z","2025-11-02T02:35:43.507Z","Location-44","SITE-0270","cmifyivzx04gw2o7gogmy43r4",,"cmifyislg002o2o7ggb36tox6","cmifyivh803q82o7g6woo7s43","COLLISION","HIGH","Incident 16 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",4117.341526042592,67503585.7417305,10.83555140241827,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.371Z","2025-11-26T12:04:43.371Z"
"cmifyj3zh0e7a2o7gbshbj34c","INC-000017","2025-06-09T12:04:43.339Z","2025-06-10T07:52:22.601Z","Location-4","SITE-0233","cmifyivzy04gy2o7gfw7yuv2r",,"cmifyisjs001d2o7gko946gkk","cmifyivh903qa2o7g60c1ruz4","SPILL","LOW","Incident 17 - SPILL","Root cause analysis completed",0,0,,,8744937.1233045,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.373Z","2025-11-26T12:04:43.373Z"
"cmifyj3zi0e7c2o7g0s0gdxw5","INC-000018","2025-10-04T12:04:43.339Z","2025-10-04T19:13:07.019Z","Location-12","SITE-0568","cmifyiw0004h02o7gjcddwv4e","cmifyiwpw05du2o7g3gz4k2s9","cmifyisk1001j2o7g091569a9","cmifyivhb03qc2o7gtvrpaq57","SAFETY_VIOLATION","MEDIUM","Incident 18 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",154.1378776282654,34829469.07159472,19.19514179638897,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.375Z","2025-11-26T12:04:43.375Z"
"cmifyj3zk0e7e2o7glkb4bc2c","INC-000019","2025-10-25T12:04:43.339Z","2025-10-26T05:28:56.544Z","Location-40","SITE-0197",,,"cmifyisko00202o7gkwfpplul",,"EQUIPMENT_FAILURE","MEDIUM","Incident 19 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",2036.800527548761,42226989.5653899,4.263208993999214,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.376Z","2025-11-26T12:04:43.376Z"
"cmifyj3zm0e7g2o7gi085ytz1","INC-000020","2025-11-13T12:04:43.339Z","2025-11-13T19:43:14.826Z","Location-27","SITE-0368","cmifyiw0304h42o7goatf7izy","cmifyiwpy05dw2o7gbtw1dh0g","cmifyisjd00122o7ghq3cvyse","cmifyivhe03qg2o7gfgq8vpjv","COLLISION","LOW","Incident 20 - SAFETY_VIOLATION",,0,0,,,6675722.526581381,0,"REPORTED",,,,,,"2025-11-26T12:04:43.378Z","2025-11-26T12:04:43.378Z"
"cmifyj3zn0e7i2o7gmkkyo6gy","INC-000021","2025-08-09T12:04:43.339Z","2025-08-09T16:39:36.768Z","Location-49","SITE-0251","cmifyiw0404h62o7gmnj9qcj6","cmifyiwpz05dx2o7g1ipba91v","cmifyisi200032o7gon1xznii","cmifyivhg03qi2o7gnu4y3dzv","SPILL","LOW","Incident 21 - NEAR_MISS","Root cause analysis completed",0,0,,,7020852.63552356,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.380Z","2025-11-26T12:04:43.380Z"
"cmifyj3zp0e7k2o7g0uox8der","INC-000022","2025-11-10T12:04:43.339Z","2025-11-10T15:05:10.808Z","Location-37","SITE-0243","cmifyiw0604h82o7gubv410sw",,"cmifyisj5000w2o7gmy5ml8lx","cmifyivhh03qk2o7g8b5sn3ya","SAFETY_VIOLATION","HIGH","Incident 22 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",4026.002392656652,173497158.0626162,9.517508153415935,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.381Z","2025-11-26T12:04:43.381Z"
"cmifyj3zq0e7m2o7gl0x0lcgc","INC-000023","2025-06-09T12:04:43.339Z","2025-06-10T11:35:16.559Z","Location-37","SITE-0062","cmifyiw0804ha2o7gfbcaeiax",,"cmifyiskj001w2o7g0xs6vqdo","cmifyivhj03qm2o7gz8wnh5m8","ACCIDENT","MEDIUM","Incident 23 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",2883.530077570631,42973854.13755596,5.115865121367259,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.383Z","2025-11-26T12:04:43.383Z"
"cmifyj3zs0e7o2o7geu7tw7t5","INC-000024","2025-07-28T12:04:43.339Z","2025-07-28T17:15:56.683Z","Location-22","SITE-0047","cmifyiw0904hc2o7gxt405jyr",,"cmifyisiz000r2o7gkp2680xi","cmifyivhk03qo2o7gq653mvix","EQUIPMENT_FAILURE","HIGH","Incident 24 - COLLISION",,0,0,"Equipment damage reported",839.0775556092167,100916086.7362535,0.5616257579145287,"REPORTED",,,,,,"2025-11-26T12:04:43.384Z","2025-11-26T12:04:43.384Z"
"cmifyj3zu0e7q2o7gegyudnk3","INC-000025","2025-11-17T12:04:43.339Z","2025-11-17T14:20:02.439Z","Location-37","SITE-0132","cmifyiw0a04he2o7g0mz6s6j6",,"cmifyisk1001j2o7g091569a9","cmifyivhm03qq2o7gblty9fms","SAFETY_VIOLATION","MEDIUM","Incident 25 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",3843.603258589515,26690438.73236023,20.92951424207461,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.386Z","2025-11-26T12:04:43.386Z"
"cmifyj3zw0e7s2o7gjm0iynoi","INC-000026","2025-11-23T12:04:43.339Z","2025-11-23T19:14:31.927Z","Location-22","SITE-0112",,"cmifyiwq505e22o7gi7wimzff","cmifyisiq000k2o7g8hw1bhas",,"NEAR_MISS","MEDIUM","Incident 26 - SPILL","Root cause analysis completed",0,0,"Equipment damage reported",2994.801542947492,45096711.57547626,5.852921332931926,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.388Z","2025-11-26T12:04:43.388Z"
"cmifyj3zx0e7u2o7gm00xhm6x","INC-000027","2025-09-25T12:04:43.339Z","2025-09-25T19:43:32.993Z","Location-4","SITE-0473",,,"cmifyisko00202o7gkwfpplul",,"COLLISION","MEDIUM","Incident 27 - COLLISION",,0,0,"Equipment damage reported",1412.136747369693,19288562.65624932,3.929241241916662,"REPORTED",,,,,,"2025-11-26T12:04:43.390Z","2025-11-26T12:04:43.390Z"
"cmifyj3zz0e7w2o7ge4bjrfxv","INC-000028","2025-08-09T12:04:43.339Z","2025-08-10T02:13:21.887Z","Location-4","SITE-0250","cmifyiw0f04hk2o7geza9bji0","cmifyiwq805e42o7g6tdv9niz","cmifyisiy000q2o7g35ilcptt","cmifyivhq03qw2o7g1vb9plcs","NEAR_MISS","LOW","Incident 28 - SAFETY_VIOLATION","Root cause analysis completed",0,0,,,879051.4791357196,0,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.391Z","2025-11-26T12:04:43.391Z"
"cmifyj4010e7y2o7gx96owcvp","INC-000029","2025-11-15T12:04:43.339Z","2025-11-15T20:22:32.201Z","Location-12","SITE-0309","cmifyiw0h04hm2o7gm2utk8ew","cmifyiwq905e52o7ggqmgy2c1","cmifyisii000e2o7gnzolakgx","cmifyivhr03qy2o7grd13qwk0","ACCIDENT","HIGH","Incident 29 - EQUIPMENT_FAILURE",,0,0,"Equipment damage reported",2229.309817736459,119779469.1265473,16.98285089053765,"REPORTED",,,,,,"2025-11-26T12:04:43.393Z","2025-11-26T12:04:43.393Z"
"cmifyj4020e802o7ggvqz4fd7","INC-000030","2025-09-12T12:04:43.339Z","2025-09-12T20:13:10.559Z","Location-1","SITE-0189","cmifyiw0i04ho2o7gzcl9fmta","cmifyiwqa05e62o7gi8f2krpq","cmifyiskg001u2o7gzw112a6x","cmifyivht03r02o7gdircbi1d","ACCIDENT","HIGH","Incident 30 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",788.865751077662,69696889.12570348,0.3063073985631704,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.395Z","2025-11-26T12:04:43.395Z"
"cmifyj4040e822o7ggbxitc5g","INC-000031","2025-08-01T12:04:43.339Z","2025-08-02T06:02:00.001Z","Location-19","SITE-0169","cmifyiw0k04hq2o7ghhxg47wv","cmifyiwqc05e72o7gqiuge4gv","cmifyiski001v2o7g60g9aafn","cmifyivhu03r22o7gqzckowbg","COLLISION","HIGH","Incident 31 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",3331.113793070384,103596350.6054872,7.769913877881976,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.397Z","2025-11-26T12:04:43.397Z"
"cmifyj4060e842o7g3acdshts","INC-000032","2025-08-24T12:04:43.339Z","2025-08-25T02:30:25.978Z","Location-28","SITE-0083","cmifyiw0l04hs2o7g7f61it4n","cmifyiwqd05e82o7gkbh4y3tl","cmifyisjt001e2o7g38gdwxxy","cmifyivhw03r42o7giv2polkn","COLLISION","LOW","Incident 32 - COLLISION",,0,0,,,4408232.55295518,0,"REPORTED",,,,,,"2025-11-26T12:04:43.398Z","2025-11-26T12:04:43.398Z"
"cmifyj4070e862o7g2s35zn2e","INC-000033","2025-07-06T12:04:43.339Z","2025-07-07T01:44:32.258Z","Location-34","SITE-0441","cmifyiw0n04hu2o7gmajb6aqt","cmifyiwqe05e92o7g0bl5lnu2","cmifyisi900082o7gsxp3c3z5","cmifyivhx03r62o7gka00ngba","ACCIDENT","HIGH","Incident 33 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",2016.28353418744,211775650.3177719,6.334790956945772,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.400Z","2025-11-26T12:04:43.400Z"
"cmifyj4090e882o7gqdp52wv7","INC-000034","2025-10-26T12:04:43.339Z","2025-10-26T19:01:59.232Z","Location-6","SITE-0385","cmifyiw0o04hw2o7gakh26ww5",,"cmifyisk1001j2o7g091569a9","cmifyivhz03r82o7gmbzsm7dy","ACCIDENT","HIGH","Incident 34 - COLLISION","Root cause analysis completed",1,0,"Equipment damage reported",1871.883939477177,61830039.41852454,1.324837790690596,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.401Z","2025-11-26T12:04:43.401Z"
"cmifyj40b0e8a2o7g49zzey1h","INC-000035","2025-08-09T12:04:43.339Z","2025-08-09T20:41:05.136Z","Location-4","SITE-0498","cmifyiw0q04hy2o7gvdtehiil","cmifyiwqh05eb2o7gw2je6e36","cmifyisi800072o7g25jhm63p","cmifyivi003ra2o7gdutjxpv1","ACCIDENT","LOW","Incident 35 - SPILL","Root cause analysis completed",0,0,,,354837.8465167712,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.403Z","2025-11-26T12:04:43.403Z"
"cmifyj40d0e8c2o7gtjk7ltj2","INC-000036","2025-07-15T12:04:43.339Z","2025-07-15T20:03:39.691Z","Location-16","SITE-0061",,,"cmifyiskt00242o7g3k0bcsyq",,"NEAR_MISS","MEDIUM","Incident 36 - ACCIDENT","Root cause analysis completed",0,0,"Equipment damage reported",2721.114544762703,23340564.10653112,0.7623861514921408,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.405Z","2025-11-26T12:04:43.405Z"
"cmifyj40e0e8e2o7gcxg8ugzy","INC-000037","2025-06-06T12:04:43.339Z","2025-06-07T06:46:07.854Z","Location-15","SITE-0587","cmifyiw0t04i22o7gly4tg7yc",,"cmifyisi800072o7g25jhm63p","cmifyivi303re2o7g0jkydkau","SAFETY_VIOLATION","LOW","Incident 37 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,,,6032352.708611745,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.407Z","2025-11-26T12:04:43.407Z"
"cmifyj40g0e8g2o7grp3x2pj0","INC-000038","2025-10-22T12:04:43.339Z","2025-10-22T20:30:57.148Z","Location-32","SITE-0120","cmifyiw0v04i42o7g3ctv5z00","cmifyiwqk05ee2o7gy29irazq","cmifyislf002n2o7g3segl1a4","cmifyivi403rg2o7gwavqk20n","NEAR_MISS","HIGH","Incident 38 - ACCIDENT","Root cause analysis completed",1,0,"Equipment damage reported",3061.43131916837,152138113.1405014,6.288904276738077,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.408Z","2025-11-26T12:04:43.408Z"
"cmifyj40i0e8i2o7gx6hrp9h5","INC-000039","2025-11-17T12:04:43.339Z","2025-11-17T16:58:12.338Z","Location-10","SITE-0118",,,"cmifyisio000j2o7g3xdfr1jr",,"COLLISION","HIGH","Incident 39 - SPILL","Root cause analysis completed",1,0,"Equipment damage reported",3826.817763820077,104791023.2379163,7.778497240114714,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.410Z","2025-11-26T12:04:43.410Z"
"cmifyj40k0e8k2o7gk2cypa55","INC-000040","2025-11-17T12:04:43.339Z","2025-11-17T17:51:19.031Z","Location-43","SITE-0534",,"cmifyiwqm05eg2o7gpr07y27x","cmifyisim000h2o7ghh9vrazl",,"NEAR_MISS","MEDIUM","Incident 40 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",1502.921489935785,19514916.61882408,9.273319456564453,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.412Z","2025-11-26T12:04:43.412Z"
"cmifyj40l0e8m2o7g1l3trwwu","INC-000041","2025-11-03T12:04:43.339Z","2025-11-04T10:31:06.596Z","Location-16","SITE-0253","cmifyiw0z04ia2o7g0t6xp4hn",,"cmifyisje00132o7genqfoyjz","cmifyivi903rm2o7gdizmlxy4","SAFETY_VIOLATION","LOW","Incident 41 - COLLISION",,0,0,,,5257879.417021147,0,"REPORTED",,,,,,"2025-11-26T12:04:43.414Z","2025-11-26T12:04:43.414Z"
"cmifyj40n0e8o2o7gnbrwrimv","INC-000042","2025-06-08T12:04:43.339Z","2025-06-09T04:14:30.142Z","Location-20","SITE-0332",,,"cmifyisjp001b2o7g5ytpwhig",,"COLLISION","MEDIUM","Incident 42 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",3319.721851684713,28845103.81414691,14.83054535824657,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.415Z","2025-11-26T12:04:43.415Z"
"cmifyj40p0e8q2o7gkyvprzss","INC-000043","2025-07-25T12:04:43.339Z","2025-07-25T13:41:44.833Z","Location-12","SITE-0202",,,"cmifyiskz00292o7gafhzeaj8",,"EQUIPMENT_FAILURE","MEDIUM","Incident 43 - SPILL",,0,0,"Equipment damage reported",2204.649181930743,45131579.47602421,21.57177675717589,"REPORTED",,,,,,"2025-11-26T12:04:43.417Z","2025-11-26T12:04:43.417Z"
"cmifyj40q0e8s2o7gwtlhnch7","INC-000044","2025-08-27T12:04:43.339Z","2025-08-27T22:48:34.622Z","Location-11","SITE-0474",,,"cmifyiskv00252o7g3naivy0e",,"ACCIDENT","LOW","Incident 44 - ACCIDENT","Root cause analysis completed",0,0,,,5862171.351695042,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.419Z","2025-11-26T12:04:43.419Z"
"cmifyj40s0e8u2o7g5hrmgvsh","INC-000045","2025-10-09T12:04:43.339Z","2025-10-10T00:52:06.402Z","Location-13","SITE-0455","cmifyiw1504ii2o7gz9tj4lzn",,"cmifyislg002o2o7ggb36tox6","cmifyivif03ru2o7gaubvc9ib","NEAR_MISS","MEDIUM","Incident 45 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",2118.066565759168,46167387.24152967,3.254129399414065,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.420Z","2025-11-26T12:04:43.420Z"
"cmifyj40u0e8w2o7gkgqq71nr","INC-000046","2025-10-07T12:04:43.339Z","2025-10-07T13:01:57.522Z","Location-32","SITE-0533",,,"cmifyisjs001d2o7gko946gkk",,"COLLISION","HIGH","Incident 46 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",2711.065862588403,131987971.2016472,7.258139662400767,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.422Z","2025-11-26T12:04:43.422Z"
"cmifyj40w0e8y2o7gir78u696","INC-000047","2025-10-12T12:04:43.339Z","2025-10-13T06:34:21.597Z","Location-18","SITE-0333","cmifyiw1804im2o7gansi9b89",,"cmifyisl4002d2o7gwe27whyk","cmifyivii03ry2o7gwl16udzt","SAFETY_VIOLATION","HIGH","Incident 47 - COLLISION","Root cause analysis completed",0,0,"Equipment damage reported",4829.350243526615,225155473.1683517,19.25924449550035,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.424Z","2025-11-26T12:04:43.424Z"
"cmifyj40x0e902o7gr8hau1u4","INC-000048","2025-07-18T12:04:43.339Z","2025-07-18T23:54:33.721Z","Location-28","SITE-0191","cmifyiw1a04io2o7g2uzk5a4u",,"cmifyisjg00142o7g18l6bj5d","cmifyivij03s02o7gsafyctu8","ACCIDENT","HIGH","Incident 48 - NEAR_MISS","Root cause analysis completed",1,0,"Equipment damage reported",2298.769946702196,169449027.4171598,2.754678549698193,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.426Z","2025-11-26T12:04:43.426Z"
"cmifyj40z0e922o7gd5xc32vd","INC-000049","2025-09-14T12:04:43.339Z","2025-09-14T23:00:46.163Z","Location-7","SITE-0595",,"cmifyiwqy05ep2o7g4kbhlexy","cmifyisiv000o2o7g34nc6ac7",,"NEAR_MISS","HIGH","Incident 49 - EQUIPMENT_FAILURE","Root cause analysis completed",0,0,"Equipment damage reported",3113.823490996769,178471499.5678465,13.80706975259488,"INVESTIGATING","Corrective action implemented",,,,,"2025-11-26T12:04:43.427Z","2025-11-26T12:04:43.427Z"
"cmifyj4110e942o7g2guin7ze","INC-000050","2025-06-22T12:04:43.339Z","2025-06-23T10:38:29.485Z","Location-11","SITE-0186","cmifyiw1d04is2o7gnuraziir",,"cmifyiskf001t2o7g26gk92tq","cmifyivim03s42o7gonucb0cn","COLLISION","HIGH","Incident 50 - NEAR_MISS","Root cause analysis completed",0,0,"Equipment damage reported",59.74198643710849,206990637.1309081,10.32407469172599,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.429Z","2025-11-26T12:04:43.429Z"
"cmifyj4120e962o7ggz3f7eck","INC-000051","2025-08-11T12:04:43.339Z","2025-08-12T11:30:41.265Z","Location-40","SITE-0108","cmifyiw1f04iu2o7gifrt069m",,"cmifyisl3002c2o7gkjdw9c98","cmifyivio03s62o7gzcr0dnla","NEAR_MISS","LOW","Incident 51 - SPILL","Root cause analysis completed",0,0,,,6377176.076742426,0,"CLOSED","Corrective action implemented","Preventive measures documented",,,,"2025-11-26T12:04:43.431Z","2025-11-26T12:04:43.431Z"
"cmifyj4140e982o7g828npw79","INC-000052","2025-07-10T12:04:43.339Z","2025-07-11T11:56:14.272Z","Location-19","SITE-0224","cmifyiw1g04iw2o7gdbums3tz",,"cmifyisja00102o7gnn9fxe5k","cmifyivip03s82o7gnbgwrbsg","SAFETY_VIOLATION","LOW","Incident 52 - ACCIDENT","Root cause analysis completed",0,0,,,5466394.995288275,0,"RESOLVED","Corrective action implemented",,,,,"2025-11-26T12:04:43.432Z","2025-11-26T12:04:43.432Z"
