"id","code","name","vesselType","gt","dwt","loa","capacity","owner","isOwned","status","currentLocation","isActive","remarks","createdAt","updatedAt"
"cmifyixsa06b62o7g8iaplo5p","MV-0018","MV Nusantara Sentosa","MOTHER_VESSEL",14159.01942739869,17936.63267367964,149.3332754891454,17093.00159314936,"PT Ocean Line",true,"LOADING","Surabaya",true,,"2025-11-26T12:04:35.339Z","2025-11-26T12:04:35.339Z"
"cmifyixsc06b72o7gwh8lhhb6","MV-0019","MV Maritim Abadi","MOTHER_VESSEL",7763.771118213612,9249.445864756515,118.7382641580212,15327.21047612941,"PT Chartersindo",true,"DISCHARGING","Jakarta",true,,"2025-11-26T12:04:35.340Z","2025-11-26T12:04:35.340Z"
"cmifyixsd06b82o7gu6b50i06","MV-0020","MV Maritim Sejahtera","MOTHER_VESSEL",9667.178927924704,20820.21480111824,175.6777989721168,19842.6473479726,"PT Marine Services",true,"CHARTERED","Sangatta",true,,"2025-11-26T12:04:35.341Z","2025-11-26T12:04:35.341Z"
"cmifyixse06b92o7g9pvavhzf","MV-0021","MV Maritim Makmur","MOTHER_VESSEL",7414.077376998615,15970.77086652838,177.0366499055662,8036.531510076301,"PT Marine Services",true,"DISCHARGING","Sangatta",true,,"2025-11-26T12:04:35.342Z","2025-11-26T12:04:35.342Z"
"cmifyixsf06ba2o7go2wz293y","MV-0022","MV Maritim Jaya","MOTHER_VESSEL",9632.573084684085,19965.84415762108,161.3298272688805,11275.61149390232,"PT Chartersindo",true,"MAINTENANCE","Jakarta",true,,"2025-11-26T12:04:35.344Z","2025-11-26T12:04:35.344Z"
"cmifyixsg06bb2o7ganewnkau","MV-0023","MV Kapuas Abadi","MOTHER_VESSEL",8028.701571563355,9321.092548382576,174.8372526643788,21439.60796776274,"PT Marine Services",true,"DISCHARGING","Samarinda",true,,"2025-11-26T12:04:35.345Z","2025-11-26T12:04:35.345Z"
"cmifyixsh06bc2o7gwkp08tik","MV-0024","MV Samudra Kencana","MOTHER_VESSEL",13647.49379905962,20843.92291729969,100.4317095576565,17323.51925771082,"PT Ocean Line",false,"SAILING","Jakarta",true,,"2025-11-26T12:04:35.346Z","2025-11-26T12:04:35.346Z"
"cmifyixsj06bd2o7geoy1p9xa","MV-0025","MV Kapuas Makmur","MOTHER_VESSEL",7240.213222492577,11108.66308385595,118.8968104189192,18654.6788412319,"PT Ocean Line",true,"DISCHARGING","Kariangau",true,,"2025-11-26T12:04:35.347Z","2025-11-26T12:04:35.347Z"
"cmifyixsk06be2o7gbbllffjp","MV-0026","MV Kapuas Sentosa","MOTHER_VESSEL",11470.06484085465,20312.28954424208,103.5072945329138,14504.97880196361,"PT Ocean Line",false,"CHARTERED","Jakarta",true,,"2025-11-26T12:04:35.348Z","2025-11-26T12:04:35.348Z"
"cmifyixsl06bf2o7geushy1oi","MV-0027","MV Borneo Prima","MOTHER_VESSEL",9922.254478575136,15011.88774853617,116.363384647701,20658.27083772061,"PT Ocean Line",true,"SAILING","Kariangau",true,,"2025-11-26T12:04:35.349Z","2025-11-26T12:04:35.349Z"
"cmifyixsm06bg2o7gyku7z7pg","MV-0028","MV Lontar Jaya","MOTHER_VESSEL",11846.80559210913,22308.40859810527,102.9511959112907,17308.83310367685,"PT Tambang Nusantara",false,"DISCHARGING","Balikpapan",true,,"2025-11-26T12:04:35.351Z","2025-11-26T12:04:35.351Z"
"cmifyixsn06bh2o7gl36f10vf","MV-0029","MV Mahakam Utama","MOTHER_VESSEL",10879.43964898561,22342.04028922432,138.4844694054307,11994.80042746536,"PT Shipping Indonesia",false,"SAILING","Balikpapan",true,,"2025-11-26T12:04:35.352Z","2025-11-26T12:04:35.352Z"
"cmifyixsp06bi2o7gkj4qf8r2","MV-0030","MV Samudera Sejahtera","MOTHER_VESSEL",7243.376010705156,19782.88432698259,157.3665931781283,14057.5678835372,"PT Shipping Indonesia",true,"MAINTENANCE","Tanjung Bara",true,,"2025-11-26T12:04:35.353Z","2025-11-26T12:04:35.353Z"
"cmifyixsq06bj2o7g328fncuz","MV-0031","MV Nusantara Makmur","MOTHER_VESSEL",5758.081488544953,10683.84094620273,161.8338869319304,8848.081291654687,"PT Chartersindo",true,"CHARTERED","Tanjung Bara",true,,"2025-11-26T12:04:35.355Z","2025-11-26T12:04:35.355Z"
"cmifyixss06bk2o7go65mywmq","MV-0032","MV Barito Abadi","MOTHER_VESSEL",7899.640987262928,22639.10048081212,110.3998238843553,7111.161201206727,"PT Tambang Nusantara",true,"AVAILABLE","Surabaya",true,,"2025-11-26T12:04:35.356Z","2025-11-26T12:04:35.356Z"
"cmifyixst06bl2o7gxlo9l4bt","MV-0033","MV Lontar Jaya","MOTHER_VESSEL",13750.04809100084,8658.44922870025,166.2425443816845,10749.05390137262,"PT Marine Services",true,"AVAILABLE","Samarinda",true,,"2025-11-26T12:04:35.357Z","2025-11-26T12:04:35.357Z"
"cmifyixsu06bm2o7gmk9wqly2","MV-0034","MV Nusantara Makmur","MOTHER_VESSEL",8227.65642058436,21374.1822155175,144.8852369657574,17924.63878151665,"PT Tambang Nusantara",true,"SAILING","Surabaya",true,,"2025-11-26T12:04:35.358Z","2025-11-26T12:04:35.358Z"
"cmifyixsv06bn2o7g11wc0czm","MV-0035","MV Borneo Sejahtera","MOTHER_VESSEL",8914.238505378558,12167.0048393848,109.5783351942677,12671.79779614372,"PT Shipping Indonesia",false,"DISCHARGING","Jakarta",true,,"2025-11-26T12:04:35.359Z","2025-11-26T12:04:35.359Z"
"cmifyixsw06bo2o7ghkhhjlha","MV-0036","MV Lontar Indah","MOTHER_VESSEL",7313.923419647998,14916.33024681059,177.8051920909336,11713.22751497965,"PT Ocean Line",true,"MAINTENANCE","Sangatta",true,,"2025-11-26T12:04:35.361Z","2025-11-26T12:04:35.361Z"
"cmifyixsx06bp2o7gmrk1pptn","MV-0037","MV Maritim Makmur","MOTHER_VESSEL",12403.67077728158,15531.06871916564,126.8793908897406,9678.098048941956,"PT Shipping Indonesia",true,"DISCHARGING","Kariangau",true,,"2025-11-26T12:04:35.362Z","2025-11-26T12:04:35.362Z"
"cmifyixsz06bq2o7gjvceyet9","MV-0038","MV Kalimantan Abadi","MOTHER_VESSEL",9770.536284807891,12299.02341071932,157.540908283416,14433.72540662309,"PT Shipping Indonesia",false,"CHARTERED","Tanjung Bara",true,,"2025-11-26T12:04:35.363Z","2025-11-26T12:04:35.363Z"
"cmifyixt006br2o7gq0s7318v","MV-0039","MV Kapuas Indah","MOTHER_VESSEL",12267.34715140488,9176.116973119377,112.2899678830298,10207.90056601909,"PT Ocean Line",true,"AVAILABLE","Tanjung Bara",true,,"2025-11-26T12:04:35.364Z","2025-11-26T12:04:35.364Z"
"cmifyixt106bs2o7g4f78kdx2","MV-0040","MV Borneo Sentosa","MOTHER_VESSEL",5246.753791265579,10414.28397947017,175.6774507951802,16722.49536965699,"PT Chartersindo",false,"DISCHARGING","Samarinda",true,,"2025-11-26T12:04:35.365Z","2025-11-26T12:04:35.365Z"
"cmifyixt206bt2o7gg77q1o5s","MV-0041","MV Mahakam Indah","MOTHER_VESSEL",11824.51139781758,15515.21612625015,165.2202224084002,12051.42574257277,"PT Shipping Indonesia",false,"MAINTENANCE","Kariangau",true,,"2025-11-26T12:04:35.367Z","2025-11-26T12:04:35.367Z"
"cmifyixt306bu2o7ghakrwptq","MV-0042","MV Kalimantan Indah","MOTHER_VESSEL",12647.06649650636,10862.89623508159,125.3710425715618,14593.48728056281,"PT Marine Services",true,"DISCHARGING","Jakarta",true,,"2025-11-26T12:04:35.368Z","2025-11-26T12:04:35.368Z"
"cmifyixt506bv2o7g1tkhod77","MV-0043","MV Nusantara Sejahtera","MOTHER_VESSEL",13713.27677884043,14189.91128403828,146.2489046651485,10170.24552438692,"PT Tambang Nusantara",true,"AVAILABLE","Jakarta",true,,"2025-11-26T12:04:35.369Z","2025-11-26T12:04:35.369Z"
"cmifyixt606bw2o7gfx4clcfq","MV-0044","MV Maritim Prima","MOTHER_VESSEL",5653.599418393463,11414.32761066135,141.9699828588427,16334.61869563245,"PT Chartersindo",false,"DISCHARGING","Balikpapan",true,,"2025-11-26T12:04:35.370Z","2025-11-26T12:04:35.370Z"
"cmifyixt706bx2o7gg82nq5fb","MV-0045","MV Samudera Kencana","MOTHER_VESSEL",5291.029829469858,17486.48714366605,134.2121009503249,21125.3839262746,"PT Chartersindo",true,"AVAILABLE","Muara Pantai",true,,"2025-11-26T12:04:35.372Z","2025-11-26T12:04:35.372Z"
"cmifyixt906by2o7gf9jket17","MV-0046","MV Kalimantan Utama","MOTHER_VESSEL",13182.27472502513,16913.41265153114,113.1872786341683,15383.40921268528,"PT Ocean Line",true,"DISCHARGING","Samarinda",true,,"2025-11-26T12:04:35.373Z","2025-11-26T12:04:35.373Z"
"cmifyixta06bz2o7g4gpsembr","MV-0047","MV Nusantara Abadi","MOTHER_VESSEL",12594.5152368212,9947.492208374733,176.2768563351181,9374.76883696228,"PT Ocean Line",true,"CHARTERED","Jakarta",true,,"2025-11-26T12:04:35.374Z","2025-11-26T12:04:35.374Z"
"cmifyixtb06c02o7gckzf86od","MV-0048","MV Maritim Makmur","MOTHER_VESSEL",9843.7776425471,18023.72943699853,169.9413779700855,17199.56979999887,"PT Marine Services",false,"LOADING","Jakarta",true,,"2025-11-26T12:04:35.375Z","2025-11-26T12:04:35.375Z"
"cmifyixtc06c12o7gwp9kf3yp","MV-0049","MV Kalimantan Makmur","MOTHER_VESSEL",7814.83830530038,11410.58764498157,131.467657928616,20243.58714166227,"PT Marine Services",true,"LOADING","Kariangau",true,,"2025-11-26T12:04:35.376Z","2025-11-26T12:04:35.376Z"
"cmifyixtd06c22o7gtklr6ef4","MV-0050","MV Lontar Kencana","MOTHER_VESSEL",7468.604869236959,17113.47268499432,140.1565782690211,18459.67141979935,"PT Ocean Line",true,"AVAILABLE","Sangatta",true,,"2025-11-26T12:04:35.378Z","2025-11-26T12:04:35.378Z"
"cmifyixte06c32o7g9l8wivhc","MV-0051","MV Kapuas Prima","MOTHER_VESSEL",7924.16948127858,17706.44621444672,124.1717398973928,14403.67756223993,"PT Ocean Line",true,"DISCHARGING","Samarinda",true,,"2025-11-26T12:04:35.379Z","2025-11-26T12:04:35.379Z"
"cmifyixtf06c42o7gwrf975gh","MV-0052","MV Mahakam Jaya","MOTHER_VESSEL",9316.26778645226,22507.72008591122,124.8737033641196,17380.78374115758,"PT Tambang Nusantara",true,"AVAILABLE","Samarinda",true,,"2025-11-26T12:04:35.380Z","2025-11-26T12:04:35.380Z"
"cmifyixtg06c52o7g9z1ocw3u","MV-0053","MV Borneo Makmur","MOTHER_VESSEL",14273.49870526643,16338.06223950471,164.1669243013867,10227.62808799652,"PT Ocean Line",false,"DISCHARGING","Samarinda",true,,"2025-11-26T12:04:35.381Z","2025-11-26T12:04:35.381Z"
"cmifyixth06c62o7ggyq29izl","MV-0054","MV Mahakam Mulia","MOTHER_VESSEL",14805.61895902209,22657.57562195328,162.2580411320446,20224.83693713476,"PT Marine Services",true,"LOADING","Jakarta",true,,"2025-11-26T12:04:35.382Z","2025-11-26T12:04:35.382Z"
"cmifyixti06c72o7g0k7lqm6l","MV-0055","MV Lontar Jaya","MOTHER_VESSEL",14733.31869791534,9356.122283999084,177.2955045594012,12378.71372686848,"PT Marine Services",false,"SAILING","Samarinda",true,,"2025-11-26T12:04:35.383Z","2025-11-26T12:04:35.383Z"
"cmifyixtk06c82o7gn1b8s86f","MV-0056","MV Samudra Prima","MOTHER_VESSEL",5245.723903941098,20795.85995306737,113.3180328723168,20082.57136300357,"PT Chartersindo",false,"CHARTERED","Muara Pantai",true,,"2025-11-26T12:04:35.384Z","2025-11-26T12:04:35.384Z"
"cmifyixtl06c92o7gwlxtu0a4","MV-0057","MV Kalimantan Abadi","MOTHER_VESSEL",8245.951512965066,9266.007884603048,153.188809630161,17672.93710217931,"PT Marine Services",true,"MAINTENANCE","Samarinda",true,,"2025-11-26T12:04:35.385Z","2025-11-26T12:04:35.385Z"
"cmifyixtm06ca2o7g1dcpki5d","MV-0058","MV Nusantara Abadi","MOTHER_VESSEL",6697.033816879645,12489.75483690799,123.5549943407865,10154.03138808684,"PT Chartersindo",true,"MAINTENANCE","Kariangau",true,,"2025-11-26T12:04:35.386Z","2025-11-26T12:04:35.386Z"
"cmifyixtn06cb2o7gugtr82yx","MV-0059","MV Mahakam Sejahtera","MOTHER_VESSEL",8450.45160569653,8552.214928807243,139.5408457424105,15259.01862552631,"PT Chartersindo",true,"LOADING","Sangatta",true,,"2025-11-26T12:04:35.388Z","2025-11-26T12:04:35.388Z"
"cmifyixtp06cc2o7gzx6pl7ta","MV-0060","MV Kalimantan Indah","MOTHER_VESSEL",13679.05350732518,19014.12924802128,134.2193320519006,10004.9733435284,"PT Chartersindo",true,"LOADING","Muara Pantai",true,,"2025-11-26T12:04:35.389Z","2025-11-26T12:04:35.389Z"
"cmifyixtq06cd2o7g8ams8bql","MV-0061","MV Borneo Sentosa","MOTHER_VESSEL",10961.2994800277,16612.55105977725,101.6846567024371,11228.53804912845,"PT Shipping Indonesia",true,"MAINTENANCE","Tanjung Bara",true,,"2025-11-26T12:04:35.390Z","2025-11-26T12:04:35.390Z"
"cmifyixtr06ce2o7gg867nx5e","MV-0062","MV Nusantara Sentosa","MOTHER_VESSEL",8605.714850759667,8316.049277497115,177.9808581113282,15251.37693608413,"PT Ocean Line",true,"CHARTERED","Muara Pantai",true,,"2025-11-26T12:04:35.391Z","2025-11-26T12:04:35.391Z"
"cmifyixts06cf2o7gmv5jfycd","MV-0063","MV Samudra Sentosa","MOTHER_VESSEL",12248.31213212501,13828.39335385304,120.8645495845815,12950.7833714765,"PT Tambang Nusantara",false,"CHARTERED","Jakarta",true,,"2025-11-26T12:04:35.392Z","2025-11-26T12:04:35.392Z"
"cmifyixtt06cg2o7gmtainfoi","MV-0064","MV Kapuas Kencana","MOTHER_VESSEL",10526.99031499681,16345.75414734788,120.1107336313272,15809.36743989813,"PT Ocean Line",false,"LOADING","Jakarta",true,,"2025-11-26T12:04:35.393Z","2025-11-26T12:04:35.393Z"
"cmifyixtu06ch2o7ga2l5o1yh","MV-0065","MV Kalimantan Abadi","MOTHER_VESSEL",5906.985940274838,13309.9390614761,135.3740428605232,10688.15913816894,"PT Chartersindo",true,"LOADING","Tanjung Bara",true,,"2025-11-26T12:04:35.394Z","2025-11-26T12:04:35.394Z"
"cmifyixtv06ci2o7gf0jnglxp","MV-0066","MV Lontar Abadi","MOTHER_VESSEL",6576.651371315292,20644.0535632359,170.6886493278326,14063.25823528412,"PT Chartersindo",true,"SAILING","Balikpapan",true,,"2025-11-26T12:04:35.396Z","2025-11-26T12:04:35.396Z"
"cmifyixtw06cj2o7gztk55beq","MV-0067","MV Maritim Sejahtera","MOTHER_VESSEL",5890.715553986205,11701.11952761147,158.9726694419241,14570.27389494348,"PT Tambang Nusantara",false,"SAILING","Tanjung Bara",true,,"2025-11-26T12:04:35.397Z","2025-11-26T12:04:35.397Z"
"cmifyixtx06ck2o7gjmv5wips","MV-0068","MV Nusantara Abadi","MOTHER_VESSEL",12351.56845830782,21392.86682175072,104.178403243377,9833.454936681224,"PT Ocean Line",true,"AVAILABLE","Samarinda",true,,"2025-11-26T12:04:35.398Z","2025-11-26T12:04:35.398Z"
"cmifyixty06cl2o7go9xcilcp","MV-0069","MV Samudera Prima","MOTHER_VESSEL",11499.9226160071,10051.81088093789,106.3955456424279,18907.27171676276,"PT Ocean Line",false,"DISCHARGING","Balikpapan",true,,"2025-11-26T12:04:35.399Z","2025-11-26T12:04:35.399Z"
"cmifyixtz06cm2o7ge221xej5","MV-0070","MV Samudra Makmur","MOTHER_VESSEL",13436.48282524569,8709.050712725644,132.2306798683009,9751.905809649428,"PT Chartersindo",false,"DISCHARGING","Balikpapan",true,,"2025-11-26T12:04:35.400Z","2025-11-26T12:04:35.400Z"
"cmifyixu106cn2o7gnb8ct25l","MV-0071","MV Maritim Prima","MOTHER_VESSEL",13888.62645087149,10483.6625784525,177.1504521017843,16386.5021832086,"PT Tambang Nusantara",false,"CHARTERED","Kariangau",true,,"2025-11-26T12:04:35.401Z","2025-11-26T12:04:35.401Z"
"cmifyixu206co2o7g7cfsht59","MV-0072","MV Mahakam Kencana","MOTHER_VESSEL",12204.50444422966,18792.26651645203,150.9986175383166,12929.71949507285,"PT Chartersindo",true,"LOADING","Balikpapan",true,,"2025-11-26T12:04:35.402Z","2025-11-26T12:04:35.402Z"
"cmifyixu306cp2o7g9vt2cep0","MV-0073","MV Samudera Abadi","MOTHER_VESSEL",7515.570864492269,9705.747816102445,127.6011850370966,7698.340488452569,"PT Ocean Line",false,"AVAILABLE","Jakarta",true,,"2025-11-26T12:04:35.403Z","2025-11-26T12:04:35.403Z"
"cmifyixu406cq2o7gtxfvte6s","MV-0074","MV Lontar Sentosa","MOTHER_VESSEL",8413.42884186964,22580.52107347565,108.4975500597085,12905.56894792392,"PT Ocean Line",true,"AVAILABLE","Sangatta",true,,"2025-11-26T12:04:35.405Z","2025-11-26T12:04:35.405Z"
"cmifyixu606cr2o7gkr7yi6jw","MV-0075","MV Lontar Sejahtera","MOTHER_VESSEL",12716.28506335145,21403.6431065121,112.2471144226242,13225.41725035123,"PT Ocean Line",true,"MAINTENANCE","Tanjung Bara",true,,"2025-11-26T12:04:35.406Z","2025-11-26T12:04:35.406Z"
"cmifyixu706cs2o7grq1dke8c","MV-0076","MV Borneo Indah","MOTHER_VESSEL",8635.77799592205,21628.09070161468,147.6208608560037,15227.86567219217,"PT Marine Services",false,"AVAILABLE","Sangatta",true,,"2025-11-26T12:04:35.407Z","2025-11-26T12:04:35.407Z"
"cmifyixu806ct2o7ghzp4l18a","MV-0077","MV Kapuas Abadi","MOTHER_VESSEL",11551.21770760257,8169.680439972132,151.4384175012489,15710.45446146686,"PT Ocean Line",true,"AVAILABLE","Surabaya",true,,"2025-11-26T12:04:35.408Z","2025-11-26T12:04:35.408Z"
"cmifyixu906cu2o7gl2ofrisi","MV-0078","MV Kalimantan Utama","MOTHER_VESSEL",12495.08225925732,22377.70066905012,148.7265569463547,8970.984296745146,"PT Ocean Line",true,"DISCHARGING","Balikpapan",true,,"2025-11-26T12:04:35.410Z","2025-11-26T12:04:35.410Z"
"cmifyixua06cv2o7gyso3b3r7","MV-0079","MV Kapuas Prima","MOTHER_VESSEL",13664.30977856315,15677.8372217695,141.6072545902118,9988.31356749934,"PT Ocean Line",true,"AVAILABLE","Kariangau",true,,"2025-11-26T12:04:35.411Z","2025-11-26T12:04:35.411Z"
"cmifyixuc06cw2o7gz69sfkhq","MV-0080","MV Kapuas Kencana","MOTHER_VESSEL",8198.554974396386,10102.04775437999,155.9153247182421,13111.29517780068,"PT Chartersindo",false,"MAINTENANCE","Samarinda",true,,"2025-11-26T12:04:35.412Z","2025-11-26T12:04:35.412Z"
"cmifyixud06cx2o7gfp0upukd","MV-0081","MV Maritim Jaya","MOTHER_VESSEL",5915.264210373765,14267.66823071761,129.6992219449374,8702.022838493003,"PT Marine Services",false,"CHARTERED","Sangatta",true,,"2025-11-26T12:04:35.413Z","2025-11-26T12:04:35.413Z"
"cmifyixue06cy2o7gteas9y6q","MV-0082","MV Kapuas Sejahtera","MOTHER_VESSEL",11456.0687155989,12504.24220686995,109.3840595937533,13915.47359946271,"PT Marine Services",false,"SAILING","Tanjung Bara",true,,"2025-11-26T12:04:35.414Z","2025-11-26T12:04:35.414Z"
"cmifyixuf06cz2o7gy4w0j2af","MV-0083","MV Kalimantan Sentosa","MOTHER_VESSEL",6992.343151370588,17673.03176099181,160.5288728940743,20634.2362414023,"PT Marine Services",true,"LOADING","Muara Pantai",true,,"2025-11-26T12:04:35.416Z","2025-11-26T12:04:35.416Z"
"cmifyixug06d02o7g5kzsz345","MV-0084","MV Samudera Utama","MOTHER_VESSEL",13873.69582156999,9376.549358809438,116.3779425708611,17965.91757741933,"PT Shipping Indonesia",true,"SAILING","Samarinda",true,,"2025-11-26T12:04:35.417Z","2025-11-26T12:04:35.417Z"
"cmifyixuh06d12o7gkk67qh2f","MV-0085","MV Samudra Makmur","MOTHER_VESSEL",5686.379113332069,17178.69143824435,123.8707568233102,21779.46730077784,"PT Chartersindo",true,"DISCHARGING","Samarinda",true,,"2025-11-26T12:04:35.418Z","2025-11-26T12:04:35.418Z"
"cmifyixui06d22o7g0121b989","MV-0086","MV Maritim Makmur","MOTHER_VESSEL",7705.28700381437,15408.54050931733,177.6797367495727,10608.65247057716,"PT Marine Services",false,"LOADING","Muara Pantai",true,,"2025-11-26T12:04:35.419Z","2025-11-26T12:04:35.419Z"
"cmifyixuk06d32o7g2eg1m3vh","MV-0087","MV Kapuas Mulia","MOTHER_VESSEL",13337.76841639844,17113.86981599945,160.1504188220694,7555.452088885952,"PT Ocean Line",false,"CHARTERED","Surabaya",true,,"2025-11-26T12:04:35.420Z","2025-11-26T12:04:35.420Z"
"cmifyixul06d42o7g4dmr71as","MV-0088","MV Mahakam Utama","MOTHER_VESSEL",11885.89885066607,11565.98871859428,166.8442282636414,9960.904583092311,"PT Marine Services",true,"LOADING","Surabaya",true,,"2025-11-26T12:04:35.421Z","2025-11-26T12:04:35.421Z"
"cmifyixum06d52o7gdgtcbon7","MV-0089","MV Maritim Sejahtera","MOTHER_VESSEL",12634.01012492866,8715.303371567144,151.3080064749974,7246.447931377273,"PT Marine Services",true,"CHARTERED","Kariangau",true,,"2025-11-26T12:04:35.423Z","2025-11-26T12:04:35.423Z"
"cmifyixun06d62o7gd9rugruy","MV-0090","MV Lontar Prima","MOTHER_VESSEL",7572.363067196124,14070.74101395345,143.2076136772205,21011.16611513609,"PT Marine Services",false,"SAILING","Sangatta",true,,"2025-11-26T12:04:35.424Z","2025-11-26T12:04:35.424Z"
"cmifyixuo06d72o7gbq10sfud","MV-0091","MV Kalimantan Sentosa","MOTHER_VESSEL",7923.857081301507,20038.06530788598,101.0531761107762,13546.81557036626,"PT Chartersindo",true,"DISCHARGING","Surabaya",true,,"2025-11-26T12:04:35.425Z","2025-11-26T12:04:35.425Z"
"cmifyixup06d82o7gbkj2r82e","MV-0092","MV Nusantara Prima","MOTHER_VESSEL",6928.257582079289,8406.918121371138,120.079168972459,20202.11646996016,"PT Shipping Indonesia",false,"LOADING","Sangatta",true,,"2025-11-26T12:04:35.426Z","2025-11-26T12:04:35.426Z"
