"id","timestamp","miningSiteId","condition","temperature","humidity","windSpeed","windDirection","rainfall","visibility","waveHeight","seaCondition","isOperational","riskLevel","remarks"
"cmifyj1ek0ahy2o7gxmaolu10","2025-11-26T09:50:59.088Z","cmifyit2e00h52o7gb7y04i5h","HUJAN_SEDANG",26.47681867417484,87.60521043092189,17.81766698608643,"SW",30.01526111067608,"GOOD",,,false,"HIGH",
"cmifyj1em0ai02o7gqnmi8ybz","2025-11-25T20:25:38.408Z","cmifyit2f00h62o7g0h1wwvhe","CERAH",32.03396136433118,60.39794287138717,4.803936366947963,"NW",0,"GOOD",,,true,"LOW",
"cmifyj1en0ai22o7gkuswtzih","2025-11-25T15:07:14.053Z","cmifyit2g00h72o7gtc7j1h7o","HUJAN_SEDANG",24.93516831542971,62.83666791970766,13.28813945710508,"NW",42.34647608743669,"GOOD",,,false,"HIGH",
"cmifyj1eo0ai42o7g9jmudcsp","2025-11-26T05:09:31.550Z","cmifyit2h00h82o7gfbb1zf1j","CERAH",32.69858093381171,74.85839982429896,15.50556039544525,"NW",0,"GOOD",,,true,"LOW",
"cmifyj1ep0ai62o7g7bcr85mb","2025-11-25T09:25:30.239Z","cmifyit2i00h92o7gled0mdpu","HUJAN_LEBAT",25.73454621060601,76.17319714595527,18.98881038111504,"NW",4.005151295304166,"POOR",,,true,"LOW",
"cmifyj1er0ai82o7gxyd2ii4j","2025-11-24T20:24:30.548Z","cmifyit2j00ha2o7gqqjm0ikc","CERAH",31.13546996154405,84.44825825028678,0.02115821751133673,"SW",0,"GOOD",,,true,"LOW",
"cmifyj1es0aia2o7g75gmylg2","2025-11-24T15:04:56.881Z","cmifyit2k00hb2o7gzkey8bw6","HUJAN_RINGAN",25.74219121700584,80.01553027277174,13.37435526207135,"N",21.84656915339289,"EXCELLENT",,,true,"HIGH",
"cmifyj1et0aic2o7gb1xkc7bl","2025-11-24T23:43:58.910Z","cmifyit2l00hc2o7gn4dctx80","MENDUNG",31.29044836042671,62.58410025877619,8.106002318028644,"NW",0,"POOR",,,true,"LOW",
"cmifyj1ev0aie2o7gu8tfe484","2025-11-25T09:33:13.757Z","cmifyit2m00hd2o7gmt9u366j","HUJAN_RINGAN",29.28889426567207,81.26549412970182,19.12843889361892,"SW",3.465274318151768,"POOR",,,true,"LOW",
"cmifyj1ew0aig2o7gsh95g4e0","2025-11-25T00:56:23.891Z","cmifyit2n00he2o7g6k93du1u","HUJAN_LEBAT",27.658886596857,74.33910433687043,11.2612958125182,"W",2.020654892713902,"POOR",,,true,"LOW",
"cmifyj1ex0aii2o7gi7le1guj","2025-11-24T20:24:52.452Z","cmifyit2o00hf2o7gb5oovb2o","CERAH",32.15350822553572,76.26295660183771,1.403365838725366,"SE",0,"GOOD",,,true,"LOW",
"cmifyj1ey0aik2o7gk0e1b3bf","2025-11-24T23:17:13.303Z","cmifyit2p00hg2o7gpwr99k10","CERAH",24.68471733098469,83.51637404317081,9.090494340663252,"E",0,"MODERATE",,,true,"LOW",
"cmifyj1ez0aim2o7gnaf4ej44","2025-11-24T21:06:36.181Z","cmifyit2q00hh2o7ghsmh0x3d","CERAH",31.3728110571085,83.93538770124147,7.671656782753038,"SE",0,"GOOD",,,true,"LOW",
"cmifyj1f10aio2o7gobnr7wxs","2025-11-24T16:18:35.395Z","cmifyit2r00hi2o7g7wrkxu57","HUJAN_RINGAN",25.86171583577833,77.98393026950802,17.94286567215692,"S",41.88362700005859,"POOR",,,false,"HIGH",
"cmifyj1f20aiq2o7gpcq8hdyr","2025-11-24T22:11:39.846Z","cmifyit2s00hj2o7g52ng9c7a","HUJAN_RINGAN",25.5705157753197,85.40442962446038,0.7977175227221167,"W",28.54909083163738,"POOR",,,true,"HIGH",
"cmifyj1f30ais2o7gajgs48su","2025-11-25T06:23:17.027Z","cmifyit2u00hk2o7gneh5k5br","HUJAN_SEDANG",26.51556327494334,71.15754792907332,15.11988370545365,"SW",30.01173788336827,"GOOD",,,false,"HIGH",
"cmifyj1f40aiu2o7grcoo91om","2025-11-25T07:08:08.270Z","cmifyit2v00hl2o7gcme0wi08","HUJAN_SEDANG",28.45675389611223,89.59632911244742,13.29443488919674,"N",49.76355072880349,"POOR",,,false,"HIGH",
"cmifyj1f50aiw2o7g80vag6b1","2025-11-24T23:53:59.636Z","cmifyit2w00hm2o7gjt75x2pf","MENDUNG",29.76589284494048,85.97615102091532,19.07087467307853,"SE",0,"EXCELLENT",,,true,"LOW",
"cmifyj1f70aiy2o7g3icllwzp","2025-11-24T16:32:10.116Z","cmifyit2x00hn2o7gnvitw2xi","HUJAN_LEBAT",33.46064696141407,72.83383126272702,5.571400754950995,"SE",40.30510640378395,"GOOD",,,false,"HIGH",
"cmifyj1f80aj02o7go5mihzg1","2025-11-24T16:19:13.249Z","cmifyit2y00ho2o7gaws5nrn1","BERAWAN",33.8508983059663,85.42010806480019,3.405258798284527,"E",0,"EXCELLENT",,,true,"LOW",
"cmifyj1f90aj22o7ghwopiz3y","2025-11-24T15:54:04.988Z","cmifyit2z00hp2o7glhq3h6yx","BERAWAN",27.46511565505874,80.03430891352276,14.89266705587701,"SW",0,"POOR",,,true,"LOW",
"cmifyj1fb0aj42o7g87qmijxo","2025-11-24T13:39:03.062Z","cmifyit3000hq2o7grq5wscr4","HUJAN_SEDANG",24.54832847705865,73.95712126363682,9.292228369766914,"N",25.22747895887493,"MODERATE",,,true,"HIGH",
"cmifyj1fc0aj62o7g322bx4tj","2025-11-25T02:42:24.144Z","cmifyit3100hr2o7g8lcjcixn","MENDUNG",25.30911612957128,87.28462724534894,19.96338895402657,"NE",0,"MODERATE",,,true,"LOW",
"cmifyj1fd0aj82o7g2e0l54vb","2025-11-24T17:54:57.535Z","cmifyit3200hs2o7gejl8ssw2","BERAWAN",33.07304216553466,87.21917601118763,19.46882480010879,"NW",0,"GOOD",,,true,"LOW",
"cmifyj1fe0aja2o7gh50sl5jm","2025-11-23T16:06:10.201Z","cmifyit3300ht2o7gz67zynuq","BERAWAN",30.3536564175989,61.49123880353747,12.73080599417463,"NE",0,"POOR",,,true,"LOW",
"cmifyj1fg0ajc2o7gne6atmr6","2025-11-24T00:10:10.386Z","cmifyit3500hu2o7gmmutbahh","CERAH",26.62296339371597,76.67450447203967,2.950205585676402,"N",0,"GOOD",,,false,"LOW",
"cmifyj1fh0aje2o7gigkuw759","2025-11-23T23:47:21.403Z","cmifyit3600hv2o7gx6hag8ee","MENDUNG",29.28122476805101,82.01212528839139,13.02156830469316,"N",0,"GOOD",,,true,"LOW",
"cmifyj1fi0ajg2o7gmg0udn9o","2025-11-23T22:31:07.414Z","cmifyit3700hw2o7g35z9u7hf","HUJAN_RINGAN",31.21849751330691,66.95007213531856,14.34234429213356,"W",26.09572226954544,"GOOD",,,true,"HIGH",
"cmifyj1fj0aji2o7go96yt3dj","2025-11-24T00:49:23.008Z","cmifyit3800hx2o7gfqezf8z9","CERAH",29.36058414088379,66.83634869256144,0.6128947875243274,"S",0,"MODERATE",,,true,"LOW",
"cmifyj1fl0ajk2o7gcfbpydr5","2025-11-23T19:23:58.761Z","cmifyit3900hy2o7gr17vpu81","CERAH",33.31928546606639,81.41377784786886,13.50787152359684,"E",0,"POOR",,,true,"LOW",
"cmifyj1fm0ajm2o7gk2cbpi3j","2025-11-24T01:25:01.121Z","cmifyit3b00hz2o7g1tdrozmm","MENDUNG",29.28987478784017,74.52605214330521,16.35228914966491,"SW",0,"GOOD",,,true,"LOW",
"cmifyj1fn0ajo2o7g9aaawnba","2025-11-23T22:04:53.158Z","cmifyit3c00i02o7goiflyo2x","HUJAN_RINGAN",28.75674744208854,74.5799881364601,18.53008248381068,"SE",9.006035944398116,"POOR",,,true,"LOW",
"cmifyj1fo0ajq2o7ggscf8kqa","2025-11-23T23:05:38.428Z","cmifyit3d00i12o7glf6lggeg","CERAH",28.1309987873231,73.19490921402081,13.53326250222695,"N",0,"EXCELLENT",,,true,"LOW",
"cmifyj1fq0ajs2o7gmz7e4ruw","2025-11-23T14:06:06.551Z","cmifyit3e00i22o7gwtbgx71g","CERAH",27.77532796352853,71.98137825234517,15.01086658550289,"SW",0,"POOR",,,true,"LOW",
"cmifyj1fr0aju2o7gu7bi8bur","2025-11-24T12:01:35.368Z","cmifyit3g00i32o7g8ftkfcr1","HUJAN_SEDANG",33.32965462702137,69.41746158804035,4.152985919602004,"NW",31.31678935821829,"GOOD",,,false,"HIGH",
"cmifyj1ft0ajw2o7gnlwzjqiu","2025-11-24T03:34:15.618Z","cmifyit3h00i42o7gu5w07ltu","HUJAN_LEBAT",28.67258329603376,68.84060516878749,4.826095115008284,"N",19.35797247752108,"MODERATE",,,true,"MEDIUM",
"cmifyj1fu0ajy2o7g0f2zp70d","2025-11-23T17:45:57.049Z","cmifyit3i00i52o7gdm1mb5so","CERAH",28.49601381802552,60.35240828774344,3.104682784964883,"N",0,"MODERATE",,,true,"LOW",
"cmifyj1fv0ak02o7gnoz39jag","2025-11-23T20:05:43.460Z","cmifyit3j00i62o7g6wkc5pwe","HUJAN_LEBAT",29.04358504027127,82.39923656799846,13.40635677478283,"SW",37.23956279644865,"MODERATE",,,false,"HIGH",
"cmifyj1fw0ak22o7gs4sivcny","2025-11-23T17:48:41.196Z","cmifyit3k00i72o7g1ikjun0k","HUJAN_SEDANG",31.13308105717047,66.54767612400448,4.937471733123018,"N",22.04222905703644,"GOOD",,,true,"HIGH",
"cmifyj1fx0ak42o7gnc1be2zq","2025-11-23T13:31:38.480Z","cmifyit3l00i82o7gtsgwziae","BERAWAN",33.7565820180105,81.45418331944522,13.70474071926907,"NW",0,"POOR",,,false,"LOW",
"cmifyj1fz0ak62o7gkxo90lnx","2025-11-24T02:55:40.334Z","cmifyit3m00i92o7gvmt9dpgn","CERAH",25.23171373481212,81.07437925757483,15.53818325273219,"SW",0,"POOR",,,true,"LOW",
"cmifyj1g00ak82o7gz4b26bsd","2025-11-23T19:13:29.881Z","cmifyit3n00ia2o7gaemtupy8","HUJAN_LEBAT",27.70156319925739,79.40879418113212,7.058009216940793,"W",40.47615922166029,"POOR",,,false,"HIGH",
"cmifyj1g10aka2o7g70oqsins","2025-11-24T07:09:47.640Z","cmifyit3p00ib2o7gd6ydfnu8","MENDUNG",31.82542058096557,71.73881563195008,14.91886394596984,"SW",0,"MODERATE",,,true,"LOW",
"cmifyj1g20akc2o7gnwz9symc","2025-11-23T13:25:39.249Z","cmifyit3q00ic2o7gtflia46p","MENDUNG",24.80571381281753,66.570977376786,16.39938113613372,"E",0,"EXCELLENT",,,true,"LOW",
"cmifyj1g40ake2o7gfwe3oum1","2025-11-22T22:18:24.209Z","cmifyit3s00id2o7g2cufho59","HUJAN_SEDANG",31.98659578718113,82.60078384179282,18.84397981321565,"NE",11.08457741912282,"EXCELLENT",,,true,"MEDIUM",
"cmifyj1g50akg2o7gxesxr60u","2025-11-22T17:15:52.333Z","cmifyit3t00ie2o7g14ohalwf","HUJAN_RINGAN",28.45919658531876,77.32031177129129,0.6435153805019,"W",41.37572379692621,"GOOD",,,false,"HIGH",
"cmifyj1g60aki2o7g66767i9f","2025-11-23T03:51:59.998Z","cmifyit3u00if2o7gwyaqdyp9","BERAWAN",31.82870852172638,71.05885047829504,12.20114717349688,"N",0,"EXCELLENT",,,true,"LOW",
"cmifyj1g70akk2o7gnwhz66ml","2025-11-23T08:56:52.410Z","cmifyit3v00ig2o7gg5cxvjsh","MENDUNG",24.24720370750591,68.70344667920259,7.329452203190798,"NE",0,"GOOD",,,true,"LOW",
"cmifyj1g90akm2o7g8zfen5zb","2025-11-23T05:38:53.372Z","cmifyit3w00ih2o7g7fazpkfk","HUJAN_SEDANG",25.09491874741417,79.64203158868885,13.11612339074175,"NE",32.77303096933072,"MODERATE",,,false,"HIGH",
"cmifyj1ga0ako2o7gqacjfi2i","2025-11-23T10:24:26.981Z","cmifyit3x00ii2o7gye4cyvbf","CERAH",32.02385310862451,67.75168963084316,3.06318916824214,"NE",0,"GOOD",,,true,"LOW",
"cmifyj1gb0akq2o7gfo3qkgin","2025-11-23T09:36:56.715Z","cmifyit3y00ij2o7gcq657djj","MENDUNG",28.95547913970828,76.74278372755371,18.7934494069863,"SW",0,"MODERATE",,,false,"LOW",
"cmifyj1gc0aks2o7g4syvlpdg","2025-11-22T18:32:47.873Z","cmifyit4000ik2o7g3xjct5h4","HUJAN_RINGAN",28.63062012295576,63.68298424181618,19.78067059855116,"SE",18.90662608482397,"EXCELLENT",,,true,"MEDIUM",
"cmifyj1gd0aku2o7gwpmbubqp","2025-11-23T08:16:26.374Z","cmifyit4100il2o7gbnabu4sw","MENDUNG",27.74593992992348,88.38066794215396,19.36648929665095,"N",0,"MODERATE",,,true,"LOW",
"cmifyj1gf0akw2o7ghz7jrsza","2025-11-23T01:30:12.796Z","cmifyit4200im2o7g7mfy83mh","BERAWAN",26.38691103090397,77.18910805887882,12.28669214010301,"NW",0,"GOOD",,,true,"LOW",
"cmifyj1gg0aky2o7gizazy4r1","2025-11-22T14:07:34.361Z","cmifyit4300in2o7gmuuve8i7","HUJAN_SEDANG",28.03061531702363,72.02379441284528,1.387827549725911,"SE",29.71863591798215,"GOOD",,,true,"HIGH",
"cmifyj1gh0al02o7g75s8d36c","2025-11-22T18:51:29.000Z","cmifyit4400io2o7ge0kdq8f2","CERAH",31.5908499691967,89.58841750643136,1.494331779512361,"SW",0,"POOR",,,true,"LOW",
"cmifyj1gi0al22o7go7a40uwm","2025-11-22T12:40:43.852Z","cmifyit4500ip2o7gmxmlwdl0","CERAH",32.20891397521824,89.98748794800187,12.74789544064754,"W",0,"MODERATE",,,true,"LOW",
"cmifyj1gj0al42o7gmoul3edc","2025-11-22T19:51:10.101Z","cmifyit4600iq2o7guydcooc8","HUJAN_RINGAN",25.66824133214343,78.20930760998942,3.908702171119622,"SW",38.07887298893182,"POOR",,,false,"HIGH",
"cmifyj1gk0al62o7g4itwj6pm","2025-11-23T09:28:04.681Z","cmifyit4800ir2o7gs2f63l9q","BERAWAN",26.7265279210763,80.70564083446513,1.343905667870904,"E",0,"EXCELLENT",,,true,"LOW",
"cmifyj1gm0al82o7gcrv7aknr","2025-11-23T07:08:34.599Z","cmifyit4900is2o7ggjdud5q0","HUJAN_LEBAT",25.21995805212471,68.16320073850304,8.462145838538282,"SE",0.8981635628429907,"EXCELLENT",,,true,"LOW",
"cmifyj1gn0ala2o7gb6do4dbm","2025-11-23T08:53:05.126Z","cmifyit4a00it2o7g04r50hlf","BERAWAN",33.43832703886444,63.05537819055811,10.55716138960057,"W",0,"EXCELLENT",,,true,"LOW",
"cmifyj1go0alc2o7gxvhw0ztd","2025-11-22T12:32:48.594Z","cmifyit4b00iu2o7gy1h0p6pj","MENDUNG",26.60750750540143,81.32988665262204,3.822874465764605,"S",0,"POOR",,,true,"LOW",
"cmifyj1gq0ale2o7ghhp1c5aa","2025-11-23T06:13:34.832Z","cmifyit4c00iv2o7gg4gx2jyp","HUJAN_RINGAN",28.80997524855199,74.19533500105004,15.66802213479397,"NE",17.53059574567888,"MODERATE",,,true,"MEDIUM",
"cmifyj1gr0alg2o7gjp10w8yy","2025-11-22T18:36:34.883Z","cmifyit4d00iw2o7gv1mr7rcy","CERAH",25.99251481515935,78.5562004302286,16.46952271074102,"E",0,"MODERATE",,,true,"LOW",
"cmifyj1gs0ali2o7gkx52adqq","2025-11-22T11:02:51.757Z","cmifyit4e00ix2o7gcinp8nke","HUJAN_SEDANG",24.26405942770077,77.89201223166299,1.926950279350357,"S",32.28839752553998,"MODERATE",,,false,"HIGH",
"cmifyj1gt0alk2o7gjwqccq8f","2025-11-22T03:45:01.298Z","cmifyit4f00iy2o7gnh654v1z","HUJAN_SEDANG",30.18844275981767,67.95299479797806,14.62418413262314,"W",17.77707817779883,"MODERATE",,,true,"MEDIUM",
"cmifyj1gu0alm2o7ggipfnn5a","2025-11-22T02:23:47.911Z","cmifyit4g00iz2o7gvvjyqvzc","HUJAN_RINGAN",24.74533141086799,86.7808743108296,14.09508291608567,"SE",37.68323794656141,"POOR",,,false,"HIGH",
"cmifyj1gw0alo2o7gakrn60c1","2025-11-21T17:37:17.159Z","cmifyit4i00j02o7g4gnv5f5c","HUJAN_RINGAN",24.2634213130278,71.27121529287544,11.89640044082573,"SE",18.60450548936728,"GOOD",,,true,"MEDIUM",
"cmifyj1gx0alq2o7g8i1iig9x","2025-11-22T00:15:17.708Z","cmifyit4j00j12o7g4fy286g0","CERAH",25.02722795330326,63.96868627044173,4.717335774927482,"W",0,"POOR",,,true,"LOW",
"cmifyj1gy0als2o7g0pu6liun","2025-11-21T14:36:00.332Z","cmifyit4k00j22o7gvd68jgi7","MENDUNG",31.06479331069891,89.56905912144327,17.88787764029949,"E",0,"EXCELLENT",,,true,"LOW",
"cmifyj1gz0alu2o7gxoz05cm1","2025-11-21T12:15:51.748Z","cmifyit4l00j32o7g584g42hv","HUJAN_SEDANG",29.04691961847044,69.82866033734521,17.95298627695135,"W",15.07842225025077,"MODERATE",,,true,"MEDIUM",
"cmifyj1h00alw2o7g60925g3f","2025-11-21T14:53:31.696Z","cmifyit4m00j42o7gjcnwv96d","HUJAN_SEDANG",29.3597835024739,63.8676013021419,14.885971758014,"NE",5.695522904890671,"EXCELLENT",,,true,"LOW",
"cmifyj1h10aly2o7glizh4lzw","2025-11-21T13:23:24.728Z","cmifyit4n00j52o7g1q3adyt4","BERAWAN",30.70691019608324,62.98784100489924,11.17962417965327,"NW",0,"EXCELLENT",,,true,"LOW",
"cmifyj1h30am02o7gynkk4z4i","2025-11-22T01:10:45.001Z","cmifyit4p00j62o7ggbkcyvni","MENDUNG",28.93647739463536,87.2707163822109,5.152322865071972,"SW",0,"MODERATE",,,true,"LOW",
"cmifyj1h40am22o7glxxr5hgb","2025-11-22T05:30:15.908Z","cmifyit4q00j72o7gh4ky2kwz","HUJAN_SEDANG",32.2880045610942,72.51231748336963,13.24537537424392,"SE",10.1154726175949,"POOR",,,true,"MEDIUM",
"cmifyj1h50am42o7gppthunwf","2025-11-22T00:12:21.341Z","cmifyit4r00j82o7gstdj8e4c","HUJAN_SEDANG",29.08969661018583,72.94034356713736,14.95902139106078,"SW",37.02184568866992,"GOOD",,,false,"HIGH",
"cmifyj1h70am62o7gvw8mftjp","2025-11-22T03:38:37.984Z","cmifyit4s00j92o7gqi1eoi0w","BERAWAN",32.47104753333275,68.43195916957308,9.06635503418562,"NW",0,"EXCELLENT",,,true,"LOW",
"cmifyj1h80am82o7g1ntmke5u","2025-11-21T22:20:42.299Z","cmifyit4t00ja2o7ghypzreuc","HUJAN_LEBAT",33.34927394557381,63.09608702022793,11.15202541937519,"E",17.31220536871623,"EXCELLENT",,,true,"MEDIUM",
"cmifyj1h90ama2o7gskk29rs6","2025-11-21T14:56:52.293Z","cmifyit4u00jb2o7gfzuoap1c","CERAH",25.24296655695457,76.15662042732762,1.503752518346881,"E",0,"EXCELLENT",,,true,"LOW",
"cmifyj1ha0amc2o7gu57y9kg3","2025-11-21T22:06:24.741Z","cmifyit4v00jc2o7gjepgeozk","CERAH",25.81917027730459,84.7603394540922,4.775697432847119,"S",0,"MODERATE",,,false,"LOW",
"cmifyj1hb0ame2o7gx6r564hk","2025-11-22T01:27:52.611Z","cmifyit4x00jd2o7gf9lk5urb","BERAWAN",24.83633107123631,82.02764359140475,0.1706354017212641,"NE",0,"POOR",,,true,"LOW",
"cmifyj1hc0amg2o7gegjd95js","2025-11-21T13:16:23.232Z","cmifyit4y00je2o7g28bsjb7c","BERAWAN",29.80977484273551,76.65233421767756,13.01443752100979,"SW",0,"POOR",,,true,"LOW",
"cmifyj1he0ami2o7go2sfac6u","2025-11-22T00:14:19.894Z","cmifyit4z00jf2o7gjo45ogf2","HUJAN_SEDANG",24.00802503822054,72.97466135517114,13.83457868905931,"NW",8.225557898668578,"EXCELLENT",,,true,"LOW",
"cmifyj1hf0amk2o7gja30hfhh","2025-11-21T20:22:07.965Z","cmifyit5000jg2o7gutifaan4","CERAH",32.688115413644,61.55910317575102,9.15373241576582,"N",0,"EXCELLENT",,,false,"LOW",
"cmifyj1hg0amm2o7gc4o5qbvj","2025-11-21T04:38:58.376Z","cmifyit5100jh2o7gtcqwxnx0","HUJAN_RINGAN",32.27959512614657,81.62556707793192,0.9948835498970787,"S",37.15024195285665,"GOOD",,,false,"HIGH",
"cmifyj1hh0amo2o7g3x81482j","2025-11-21T07:21:19.688Z","cmifyit5300ji2o7g4a32wr6b","BERAWAN",26.78747581777655,80.19736535583094,4.806248755220568,"W",0,"POOR",,,true,"LOW",
"cmifyj1hi0amq2o7gqhufrkay","2025-11-20T19:13:36.822Z","cmifyit5400jj2o7gbpc2gt5f","BERAWAN",24.05461440183314,60.86124420551217,1.536832056859558,"SW",0,"GOOD",,,true,"LOW",
"cmifyj1hj0ams2o7gynuqaeqk","2025-11-21T09:03:12.290Z","cmifyit5500jk2o7g6gop74r3","CERAH",28.73113225691007,62.02279089371629,16.11834203880918,"SW",0,"GOOD",,,true,"LOW",
"cmifyj1hl0amu2o7gut035ue9","2025-11-20T16:02:41.338Z","cmifyit5600jl2o7g16ixuy41","HUJAN_SEDANG",25.8102134909689,64.58338641681564,7.051115809407693,"S",34.79078321032151,"MODERATE",,,false,"HIGH",
"cmifyj1hm0amw2o7gckwf2jtt","2025-11-21T00:58:48.066Z","cmifyit5800jm2o7gjieg5q3x","CERAH",33.43012076309815,86.05156321417168,9.07098378274501,"SE",0,"EXCELLENT",,,true,"LOW",
"cmifyj1hn0amy2o7ggcdb1ehl","2025-11-21T00:56:03.163Z","cmifyit5900jn2o7g7kqrk4mr","HUJAN_LEBAT",29.39588375024883,70.27435139822052,6.081186685201563,"W",11.95817368527521,"POOR",,,true,"MEDIUM",
"cmifyj1hp0an02o7gygl4s83b","2025-11-21T07:04:06.284Z","cmifyit5a00jo2o7g6tjfzedj","BERAWAN",24.5021167821746,86.66392837271846,8.377884667652493,"SW",0,"GOOD",,,true,"LOW",
"cmifyj1hq0an22o7gfswtu8v4","2025-11-21T08:23:08.359Z","cmifyit5b00jp2o7g2hzxq9r1","CERAH",30.85829108642566,85.43449561519911,3.64998422681313,"SE",0,"EXCELLENT",,,true,"LOW",
"cmifyj1hr0an42o7gpel1rko4","2025-11-21T00:05:54.372Z","cmifyit5c00jq2o7ghqw55dfc","HUJAN_RINGAN",26.44100739668379,83.78937376853406,3.867198871366746,"W",49.22301870226161,"MODERATE",,,false,"HIGH",
"cmifyj1hs0an62o7gmoryb8fk","2025-11-20T17:11:01.808Z","cmifyit5d00jr2o7g6ak75kmj","HUJAN_LEBAT",28.22703102912201,66.63745318701632,3.142873017905448,"SW",11.43220078168144,"EXCELLENT",,,true,"MEDIUM",
"cmifyj1hu0an82o7g69kxesei","2025-11-20T14:22:30.573Z","cmifyit5e00js2o7glxzdz5wj","BERAWAN",31.65803986530513,73.89041264530739,0.9240549179962487,"N",0,"EXCELLENT",,,true,"LOW",
"cmifyj1hv0ana2o7g0qjmgirq","2025-11-20T19:22:36.086Z","cmifyit5f00jt2o7g76e41zx4","CERAH",27.42873453526489,67.86012433468426,14.64549943464316,"W",0,"POOR",,,true,"LOW",
"cmifyj1hw0anc2o7g6lbln6i1","2025-11-21T08:38:30.924Z","cmifyit5g00ju2o7g7hfnt60u","HUJAN_LEBAT",33.16315979033432,64.98335956767124,3.377435013488022,"E",29.07700099365278,"MODERATE",,,true,"HIGH",
"cmifyj1hx0ane2o7gmpeba37w","2025-11-20T20:28:43.276Z","cmifyit5h00jv2o7gg5a6q5an","HUJAN_SEDANG",30.25316329556473,78.29177400657062,16.55562385840989,"SE",26.11827605828939,"EXCELLENT",,,true,"HIGH",
